Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of five professionals from different ethnic backgrounds are seated around a large wooden table in a bright and airy conference room, engaged in a discussion. The room has a modern and minimali","diverse team, meeting space, modern office, collaboration, productivity, natural light, wooden table, conference room, professionals, discussion, ethnic diversity, inclusion, business, office, workplace, teamwork, communication, leadership","Business/Finance, People",no,no
concept_02.jpg,"A senior woman in her 60s is walking on a scenic trail, surrounded by lush green trees and a sunny sky. She is wearing a bright yellow jacket and hiking boots, and has a confident and adventurous expr","senior woman, outdoors, hiking, active, adventure, nature, scenic trail, sunny sky, green trees, confidence, freedom, lifestyle, wellness, fitness, age positivity, women's health, retirement","People, Lifestyle",no,no
concept_03.jpg,"A vegan breakfast plate is filled with a variety of colorful fruits, whole grain toast, and a bowl of oatmeal. The plate is placed on a modern and minimalist table setting, with natural light pouring ","vegan breakfast, fresh fruits, whole grain toast, oatmeal, plant-based, healthy eating, foodie, delicious, colorful, minimlist table setting, natural light, wellness, nutrition, sustainability, environmentalism","Food and Drink, Health and Wellness",no,no
concept_04.jpg,"A remote worker is sitting on a comfortable couch, with a laptop and a cup of coffee on a side table. The worker is focused on the screen, with a relaxed and productive expression on their face.","remote worker, laptop, coffee, comfortable couch, natural light, productivity, relaxation, work from home, telecommuting, freelance, online work, digital nomad, tech, modern workplace, flexibility","Business/Finance, Technology",no,no
concept_05.jpg,"A protected wildlife reserve is home to a diverse range of animals, including birds, mammals, and reptiles, all roaming free in a natural habitat. The reserve is surrounded by a sunny sky and lush gre","protected wildlife reserve, diverse animals, natural habitat, conservation, sustainability, environmentalism, wildlife protection, biodiversity, ecosystem, nature reserve, animal sanctuary, outdoors, wildlife photography","Environment/Conservation, Animals/Wildlife",no,no
concept_06.jpg,"An inclusive community event is attended by people from different ethnic backgrounds, ages, and abilities, all gathered together to celebrate and have fun. The event features bright colors, lively mus","inclusive community event, diverse crowd, celebration, fun, inclusion, diversity, equity, accessibility, social justice, community building, togetherness, joy, celebratory, vibrant, energetic","People, Lifestyle",no,no
concept_07.jpg,"A person is sitting cross-legged on a yoga mat, practicing mindful meditation, with eyes closed and hands in a meditation pose. The room is filled with natural light pouring in from a window, creating","mindful meditation, peaceful setting, serene atmosphere, wellness, self-care, relaxation, calmness, contemplation, mindfulness, yoga, meditation practice, inner peace, spirituality","Health and Wellness, Lifestyle",no,no
concept_08.jpg,"A home office setup is equipped with a comfortable desk, ergonomic chair, and a large window with a scenic view. The room is filled with natural light pouring in, creating a cozy and inviting atmosphe","cozy home office, remote work, comfortable desk, ergonomic chair, scenic view, natural light, productivity, relaxation, work from home, telecommuting, freelance, online work, digital nomad, tech","Business/Finance, Technology",no,no
concept_09.jpg,"An eco-friendly recycling center is equipped with modern sorting machines, recycling bins, and a large window with natural light. The facility is designed to be efficient and sustainable, with a focus","eco-friendly recycling center, sustainability, environmental conservation, recycling, waste reduction, innovation, technology, modern facility, green initiative, ecological responsibility, conservation, eco-conscious","Environment/Conservation, Industry",no,no
concept_10.jpg,"A mother, father, and child are sharing a laugh and a hug, creating a heartwarming and intimate family moment. The scene is filled with warm lighting and a cozy atmosphere, conveying a sense of love a","loving family moment, laughter, hug, love, connection, family bonding, togetherness, joy, affection, warmth, intimacy, relationships, family relationships, parenting, childhood","People, Lifestyle",no,no
