Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Business Team Meeting,"business, team, meeting, diverse, office, modern, collaboration, inclusion, city, natural light, wooden table, relaxed, atmosphere, professionals, discussion, cityscape, window, collaborative, inclusive",3,no
concept_02.jpg,Person Meditating in Nature,"meditation, outdoors, nature, serene, peaceful, calm, contemplative, mindfulness, wellness, self-care, relaxation, yoga, zen, trees, flowers, sunlight, warm, soft",9,no
concept_03.jpg,Fresh Fruit Salad with Variety,"fruit, salad, fresh, colorful, vibrant, modern, appetizing, strawberries, blueberries, pineapple, healthy, delicious, natural light, top-down, bowl, variety, inviting",7,no
concept_04.jpg,Person Working on Laptop in Coffee Shop,"laptop, coffee shop, modern, productivity, focused, concentrated, work, coffee, people, background, blurred, warm, cozy, lighting, remote work, freelance, digital nomad",3,no
concept_05.jpg,Serene Sunset Landscape with Lake,"sunset, landscape, serene, lake, mountains, peaceful, calm, majestic, golden light, warm, wide-angle, trees, rocks, foreground, nature, environment, conservation",11,no
concept_06.jpg,Diverse Group of Friends Socializing,"diverse, group, friends, cultures, backgrounds, socializing, fun, lively, inclusive, natural light, medium shot, variety, abilities, ages, ethnicities, joyful, celebratory, inclusion, diversity",13,no
concept_07.jpg,Person Practicing Yoga in Nature,"yoga, outdoors, nature, serene, peaceful, calming, relaxed, meditative, wellness, self-care, mindfulness, trees, flowers, soft, warm, sunlight, low-angle, blurred background",9,no
concept_08.jpg,Person Working from Home Office,"remote work, home office, laptop, notes, desk, cozy, natural light, productive, focused, calm, concentrated, work from home, freelance, digital nomad, home interior, blurred background",3,no
concept_09.jpg,Diverse Family Celebrating Holiday,"holiday, celebration, diverse, family, warm, cozy, lighting, festive, joyful, happy, celebratory, ages, ethnicities, together, love, gratitude, thanksgiving, christmas, new year",13,no
concept_10.jpg,Diverse Group of People in City Street,"diverse, group, people, city, street, abilities, ages, ethnicities, urban, buildings, cars, pedestrians, lively, inclusive, natural light, wide-angle, vibrant, dynamic, diversity, inclusion",13,no
