Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of six professionals from diverse backgrounds sitting in a conference room, engaged in a meeting, with laptops and notebooks open, discussing business strategies and ideas, in a modern office ","diverse team, meeting room, office, business, strategy, discussion, teamwork, collaboration, modern office, professionals, laptops, notebooks, diversity, inclusion, corporate, workspace, communication, leadership, management","Business, Office",no,no
concept_02.jpg,"A senior woman practicing yoga in a park or garden, in a serene and peaceful environment, with a few trees and flowers in the background, highlighting her strength, flexibility, and balance, in a natu","senior woman, yoga, outdoors, nature, park, garden, serene, peaceful, healthy, fitness, wellness, self-care, balance, flexibility, strength, relaxation, calmness, meditation, mindfulness","Lifestyle, Health and Wellness",no,no
concept_03.jpg,"A bowl of fresh fruit salad, with a variety of fruits such as strawberries, blueberries, grapes, and pineapple, in a modern and sleek bowl, on a clean and minimalist background, highlighting the color","fresh fruit, salad, bowl, healthy, food, nutrition, wellness, colorful, vibrant, natural, organic, breakfast, snack, dessert, summer, refreshing, delicious, freshness, quality","Food, Fruit",no,no
concept_04.jpg,"A young programmer working on a laptop, in a modern and minimalist room, with a few coding books and notes on the desk, highlighting the programmer's focus, concentration, and intensity, in a quiet an","young programmer, laptop, coding, programming, technology, innovation, future, modern, minimalist, focus, concentration, intensity, quiet, private, software, development, it, tech","Technology, Programming",no,no
concept_05.jpg,"A breathtaking and majestic mountain landscape, with snow-capped peaks, lush green forests, and a serene lake, highlighting the grandeur and scale of the natural world, in a peaceful and untouched env","mountain landscape, nature, environment, beautiful, majestic, grandeur, scale, peaceful, untouched, serene, lake, snow-capped peaks, forests, earthly tones, blues, panoramic, dramatic, breathtaking, majestic","Nature, Landscapes",no,no
concept_06.jpg,"A multi-ethnic group of friends, with different ages, abilities, and backgrounds, standing together and smiling, highlighting the diversity and inclusivity of the group, in a vibrant and energetic urb","multi-ethnic group, friends, diversity, inclusion, vibrant, energetic, urban, bright, colorful, bold, friendly, smiling, together, unity, harmony, celebration, cultural diversity, social cohesion","People, Diversity",no,no
concept_07.jpg,"A woman practicing mindfulness, sitting in a quiet and natural environment, with her eyes closed and a calm expression, highlighting the tranquility and stillness, in a peaceful and serene setting.","mindfulness, woman, nature, serene, peaceful, tranquil, stillness, calm, inner peace, focus, relaxation, self-care, wellness, health, natural, outdoors, meditation, yoga, breathing","Health and Wellness, Mindfulness",no,no
concept_08.jpg,"A man working from home office, sitting at a desk with a laptop and a few papers, highlighting the flexibility and convenience, in a modern and comfortable home environment.","remote work, home office, man, laptop, flexible, convenient, modern, comfortable, productive, focused, working from home, telecommuting, freelance, entrepreneur, small business, self-employed, independent","Business, Home Office",no,no
concept_09.jpg,"A fitness class with a diverse group of people, exercising together and having fun, highlighting the energy and movement, in a dynamic and lively environment.","fitness class, diverse group, exercising, energetic, dynamic, fun, bold, vibrant, colors, enthusiastic, motivated, healthy, active, wellness, weight loss, strength training, cardio, workout, gym","Health and Fitness, Exercise",no,no
concept_10.jpg,"A businesswoman analyzing financial data, sitting at a desk with a laptop and a few papers, highlighting the focus and concentration, in a professional and modern office environment.","businesswoman, financial data, analysis, laptop, professional, modern, focus, concentration, expertise, confidence, financial, charts, graphs, reports, investment, banking, money, economy, business","Business, Finance",no,no
