Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting In Office,"diverse team, office meeting, conference room, modern office, city view, business meeting, team discussion, professional team, office space, meeting room, diversity, inclusion, business, office, teamwork, communication, leadership, management, corporate",3,no
concept_02.jpg,Family Enjoying Outdoor Picnic Together,"family picnic, outdoor picnic, happy family, family time, park picnic, sunny day, family fun, quality time, together, love, family, parents, children, kids, outdoors, nature, recreation, leisure",9,no
concept_03.jpg,Fresh Fruit Salad In White Bowl,"fresh fruit, fruit salad, healthy food, food photography, fruit bowl, colorful food, appetizing, delicious, nutrition, wellness, health, fitness, foodie, cuisine, gastronomy, fresh, organic",7,no
concept_04.jpg,Person Working Remotely On Laptop,"remote work, home office, laptop work, work from home, remote job, online work, digital nomad, freelance, telecommute, technology, work, office, home, comfort, productivity, focus, concentration",19,no
concept_05.jpg,Serene Mountain Lake Landscape Scene,"mountain lake, serene landscape, natural scenery, peaceful environment, calm water, reflective lake, mountains, trees, nature, outdoors, environment, conservation, wilderness, scenic, landscape, photography",11,no
concept_06.jpg,Diverse Group Of Friends Laughing Together,"diverse group, friends laughing, diversity, inclusion, friendship, social, community, together, laughter, joy, happy, people, culture, background, lifestyle, leisure, recreation",13,no
concept_07.jpg,Woman Meditating In Outdoor Nature,"meditation, outdoor meditation, nature, wellness, self-care, mindfulness, relaxation, calm, peaceful, serene, woman, meditating, yoga, fitness, health, lifestyle",6,no
concept_08.jpg,Person Working Remotely In Coffee Shop,"remote work, coffee shop, laptop work, work from anywhere, digital nomad, freelance, telecommute, technology, work, office, coffee, shop, comfort, productivity, focus, concentration",19,no
concept_09.jpg,Hiker Standing At Mountain Summit,"hiker, mountain summit, adventure, travel, outdoors, nature, landscape, mountain, hiking, backpacking, exploration, discovery, challenge, achievement, freedom, escape",21,no
concept_10.jpg,Modern Office Open Space With Employees,"modern office, open space, office design, workplace, employees, productivity, business, corporate, company, startup, entrepreneurship, innovation, technology, work, office, space, furniture",3,no
