Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse colleagues gathered around a large wooden table in a modern conference room, engaged in a discussion with laptops and notebooks open. Natural light pours in through the large window","office, meeting, team, diverse, modern, conference, room, space, business, colleagues, discussion, laptops, notebooks, natural light, windows, wooden table, relaxed, atmosphere","Business/Finance, People",no,no
concept_02.jpg,"A fit and active senior citizen, dressed in hiking gear, walking on a winding trail surrounded by lush green trees and a clear blue sky. The senior citizen is using a walking stick and wearing a backp","senior, citizen, hiking, outdoors, active, fit, nature, trail, walking, stick, backpack, trees, sky, scenic, adventure, healthy, lifestyle","People, Environment",no,no
concept_03.jpg,"A large bowl filled with a variety of fresh fruits, including strawberries, blueberries, and pineapple, garnished with fresh mint leaves and a spoon.","fruit, salad, bowl, fresh, colorful, vibrant, healthy, food, strawberries, blueberries, pineapple, mint, leaves, spoon, breakfast, snack, dessert","Food, Still Life",no,no
concept_04.jpg,"A young programmer sitting in front of a large computer screen, typing away on their keyboard, surrounded by coding books and a cup of coffee.","programmer, young, coding, computer, screen, books, coffee, late, night, work, office, tech, development, software, engineer","Business/Finance, Technology",no,no
concept_05.jpg,"A breathtaking mountain landscape with a calm lake in the foreground and majestic mountains rising up in the background, surrounded by trees and rocks.","mountain, landscape, serene, calm, lake, trees, rocks, sunlight, golden, glow, nature, environment, outdoors, scenic, peaceful, relaxing","Environment, Landscapes",no,no
concept_06.jpg,"A diverse group of friends, including people of different ethnicities, ages, and abilities, laughing and having fun together, with fun props like hats and sunglasses.","diverse, group, friends, laughing, fun, together, ethnicities, ages, abilities, inclusive, joyful, vibrant, people, community, social, relationships","People, Lifestyle",no,no
concept_07.jpg,"A person sitting in a serene outdoor setting, practicing mindful meditation, surrounded by nature, with a meditation cushion and a guided meditation book nearby.","mindful, meditation, practice, outdoors, nature, serene, peaceful, calming, wellness, self-care, relaxation, stress, relief, cushion, book, guided","Health, Wellness",no,no
concept_08.jpg,"A modern and organized home office workspace setup, with a desk, chair, and computer, surrounded by plants and good natural light, with productivity tools like a planner and a coffee cup nearby.","home, office, workspace, setup, desk, chair, computer, plants, natural, light, productivity, tools, planner, coffee, cup, remote, work, flexible","Business/Finance, Technology",no,no
concept_09.jpg,"A diverse group of people engaging in a variety of exercises, such as yoga, Pilates, or weightlifting, in a fitness class setting, with fitness props like mats, dumbbells, and resistance bands nearby.","fitness, class, exercise, routine, diverse, group, people, yoga, Pilates, weightlifting, mats, dumbbells, resistance, bands, health, wellness, motivation, energy","Health, Fitness",no,no
concept_10.jpg,"A modern building or field with renewable energy solar panels installed, with a clear blue sky and fluffy white clouds in the background, and wind turbines or a recycling symbol nearby.","renewable, energy, solar, panels, modern, building, field, sustainable, futuristic, clear, blue, sky, clouds, wind, turbines, recycling, symbol, environment, eco-friendly","Environment, Technology",no,no
