Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,A group of diverse professionals seated around a conference table engaged in a meeting discussion in a modern office setting with a city view.,"business, meeting, diverse, team, office, conference, room, discussion, professionals, modern, city, view, wooden, table, seated, engaged, positive, mood, bright, lighting, pastel, color, palette","Business & Finance, People",no,no
concept_02.jpg,"A young woman seated on a rock in a natural landscape meditating with her eyes closed and hands in a peaceful pose, surrounded by lush greenery and a calm lake.","woman, meditating, outdoor, nature, landscape, relaxation, serene, peaceful, earth, tone, color, palette, greenery, lake, calm, water, rock, seated, eyes, closed, hands, pose","Health & Wellness, Nature",no,no
concept_03.jpg,"A vibrant and appetizing vegetarian salad bowl with a variety of colorful vegetables, fresh herbs, and a citrus vinaigrette dressing, placed on a rustic wooden table.","salad, vegetarian, bowl, colorful, vegetables, fresh, herbs, citrus, vinaigrette, dressing, appetizing, vibrant, natural, lighting, shallow, depth, field, warm, color, palette, inviting, mood","Food & Drink, Healthy Eating",no,no
concept_04.jpg,"A man working remotely on a laptop in an outdoor cafe, seated on a comfortable couch with a cup of coffee, surrounded by lush greenery and a cityscape.","man, working, remotely, laptop, outdoor, cafe, modern, flexible, work, bright, airy, lighting, pastel, color, palette, relaxed, mood, low-angle, shot, couch, coffee, greenery, cityscape","Business & Finance, Technology",no,no
concept_05.jpg,"A breathtaking sunset over a mountain range with a serene lake in the foreground, surrounded by lush forests and a vibrant sky.","sunset, mountain, range, beautiful, dramatic, warm, golden, lighting, vibrant, color, palette, majestic, mood, panoramic, shot, forests, lake, serene, environment","Nature, Landscapes",no,no
concept_06.jpg,"A group of friends from different cultures and ethnicities standing together and smiling, surrounded by a urban cityscape.","diverse, group, friends, cultures, ethnicities, vibrant, inclusive, bright, colorful, lighting, diverse, color, palette, joyful, mood, medium-angle, shot, standing, smiling, urban, cityscape","People, Diversity",no,no
concept_07.jpg,"A woman practicing yoga on a beach in a downward-facing dog pose, surrounded by a calm ocean and a clear sky at sunrise.","woman, yoga, beach, serene, peaceful, soft, warm, lighting, natural, color, palette, relaxed, mood, low-angle, shot, downward-facing, dog, pose, ocean, clear, sky, sunrise","Health & Wellness, Fitness",no,no
concept_08.jpg,"A man working from home with a laptop, seated on a couch with a cup of coffee, surrounded by a cozy living room and a city view.","man, working, home, laptop, modern, comfortable, soft, warm, lighting, pastel, color, palette, relaxed, mood, medium-angle, shot, couch, coffee, cozy, living, room, city, view","Business & Finance, Technology",no,no
concept_09.jpg,"A person holding a recycling bin, standing in a park with a green background, surrounded by trees and a clear sky.","person, holding, recycling, bin, responsible, eco-friendly, bright, natural, lighting, green, color, palette, positive, mood, medium-angle, shot, standing, park, green, background, trees, clear, sky","Environment, Conservation",no,no
concept_10.jpg,"A group of people with disabilities standing together and smiling, surrounded by a urban cityscape.","diverse, group, people, disabilities, vibrant, inclusive, bright, colorful, lighting, diverse, color, palette, joyful, mood, medium-angle, shot, standing, smiling, urban, cityscape, inclusion, diversity","People, Diversity",no,no
