Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating in Office,"office, meeting, team, diverse, collaboration, laptops, notes, modern, conference, room, productivity, inclusion, professionals, business, workplace, communication, discussion, strategy",3,no
concept_02.jpg,Senior Adult Hiking in Nature,"outdoors, hiking, senior, active, nature, lake, trail, adventure, fitness, health, wellness, leisure, retirement, travel, exploration, freedom, joy",9,no
concept_03.jpg,Fresh Fruit Salad Platter,"fruit, salad, platter, fresh, healthy, food, dessert, snack, refreshing, delicious, colorful, vibrant, variety, nutrition, wellness, cuisine",7,no
concept_04.jpg,Young Professional Working from Home,"remote, work, home, office, laptop, young, professional, productivity, focus, city, view, modern, technology, career, flexibility, freedom",19,no
concept_05.jpg,Serene Mountain Lake Landscape,"mountain, lake, landscape, serene, nature, environment, peaceful, majestic, breathtaking, scenic, outdoors, conservation, preservation, ecology, wildlife",11,no
concept_06.jpg,Diverse Group of Friends Having Fun,"diverse, group, friends, laughing, fun, outdoors, park, inclusive, joy, connection, happiness, community, togetherness, celebration, culture, heritage",17,no
concept_07.jpg,Mindful Meditation in Nature,"meditation, mindful, nature, outdoors, peaceful, serene, calm, focus, wellness, self-care, relaxation, stress, relief, mental, health",6,no
concept_08.jpg,Remote Worker on Laptop Beachside,"remote, work, laptop, beachside, flexibility, freedom, productivity, relaxation, scenic, outdoors, nature, ocean, palm, trees, travel, adventure",19,no
concept_09.jpg,Eco-Friendly Recycling Center,"recycling, eco-friendly, sustainability, center, innovation, responsibility, environment, conservation, waste, management, sustainable, living, green, technology",5,no
concept_10.jpg,Modern Coworking Space,"coworking, space, modern, vibrant, collaboration, community, productivity, innovation, entrepreneurship, startups, small, business, remote, work, flexibility",3,no
