Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals are seated around a table in a modern office meeting room, engaged in a discussion. The room is filled with natural light and features a minimalist decor. The team mem","diverse team, office meeting, collaboration, productivity, modern office, natural light, wooden table, professionals, laptop, notes, discussion, business, meeting room, teamwork, communication, problem solving, strategy, planning, leadership, management","Business, Office",no,no
concept_02.jpg,"A solo female hiker stands at the edge of a mountain peak, taking in the breathtaking view of the surrounding landscape. The sun is setting, casting a warm glow over the mountains and valleys below.","solo female hiker, mountain peak, breathtaking view, sunset, golden light, earth tones, adventure, freedom, nature, landscape, mountains, hiking, outdoors, travel, exploration, solitude, serenity, majestic, scenic","Nature, Landscape",no,no
concept_03.jpg,"A fresh fruit salad featuring a variety of colorful fruits, including strawberries, blueberries, grapes, and pineapple, arranged in a decorative bowl and garnished with mint leaves and sugar.","fresh fruit salad, colorful, assorted fruits, healthy eating, natural light, vibrant, appetizing, food, drink, fruit, salad, bowls, mint leaves, sugar, strawberries, blueberries, grapes, pineapple, breakfast, brunch, snack, lunch","Food, Fruits",no,no
concept_04.jpg,"A young programmer sits at a desk, working on a laptop, surrounded by coding books, notes, and empty coffee cups. The room is dimly lit, with a cool blue glow emanating from the laptop screen.","young programmer, laptop, coding, books, notes, coffee cups, dim lighting, blue glow, focus, intensity, innovation, technology, programming, coding, software, development, it, tech, gaming, app development, web development","Technology, Computing",no,no
concept_05.jpg,"A serene forest landscape, shrouded in mist, features towering trees stretching up towards the sky. The atmosphere is peaceful and mystical, with a soft and diffused lighting that enhances the colors ","serene forest, misty, towering trees, peaceful, mystical, nature, landscape, environment, ecology, conservation, wildlife, outdoors, travel, adventure, exploration, hiking, camping, forestry, wilderness","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends, featuring people of different ages, ethnicities, and abilities, are laughing and having fun together, enjoying each other's company in a vibrant and joyful atmosphere.","diverse group, friends, laughing, having fun, inclusivity, diversity, age, ethnicity, ability, disability, inclusion, togetherness, community, social, friendship, love, acceptance, tolerance, equality, social justice","People, Diversity",no,no
concept_07.jpg,"A person sits in a natural outdoor setting, surrounded by trees, flowers, and a calm body of water, practicing mindful meditation and enjoying the peacefulness of the surroundings.","mindful meditation, outdoor nature, peaceful, serene, relaxation, wellness, self-care, mindfulness, nature, outdoors, calm, tranquility, inner peace, mental health, stress relief, anxiety, depression, yoga, meditation, breathwork","Wellness, Meditation",no,no
concept_08.jpg,"A remote worker sits in a coffee shop, typing away on a laptop, surrounded by the warm and inviting atmosphere of the cafe, enjoying the comfort and convenience of working remotely.","remote worker, coffee shop, laptop, typing, cozy, comfortable, productive, relaxed, focus, work, remote work, freelance, digital nomad, coffee, cafe, coffeeshop, lifestyle, work-life balance, flexibility","Business, Remote Work",no,no
concept_09.jpg,"A happy family, featuring a mix of ages and abilities, plays outdoor games together in a park or backyard setting, enjoying the fresh air and each other's company in a joyful and lively atmosphere.","happy family, outdoor games, playing together, fun, togetherness, lifestyle, family, love, playful, outdoors, park, backyard, games, laughter, smiles, joy, happiness, together, bonding, family time","Lifestyle, Family",no,no
concept_10.jpg,"A beautiful sunset unfolds over the ocean, featuring a range of warm and vibrant colors, from oranges to pinks to purples, creating a breathtaking and serene atmosphere.","beautiful sunset, ocean, warm colors, vibrant, breathtaking, serene, nature, landscape, environment, ecology, conservation, wildlife, outdoors, travel, adventure, exploration, coastal, beach, sea, waves, sunset","Nature, Landscape",no,no
