Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals seated in a conference room, engaged in a meeting. The room is modern, with a large wooden table and comfortable chairs. The atmosphere is collaborative and inclusive.","diverse team, meeting room, conference room, modern office, collaboration, inclusion, diversity, business, office, professionals, teamwork, communication, leadership, management, corporate, company, organization, workspace","Business/Finance, People",no,no
concept_02.jpg,"A happy family of four seated on a blanket in a park, enjoying a picnic. The scene is set on a sunny day, with a lush green backdrop and a few trees in the distance.","family picnic, outdoor recreation, park, sunny day, happy family, lifestyle, leisure, relaxation, nature, environment, green space, parents, children, togetherness, love, joy, happiness","Lifestyle, People",no,no
concept_03.jpg,"A close-up shot of a salad bowl, filled with a variety of fresh and healthy ingredients, including vegetables, fruits, and nuts.","salad bowl, healthy food, fresh vegetables, fruits, nuts, wellness, self-care, nutrition, diet, lifestyle, foodie, cuisine, gourmet, delicious, appetizing, refreshing","Food and Drink, Still Life",no,no
concept_04.jpg,"A person sitting in a coffee shop, working on a laptop with a cup of coffee nearby. The atmosphere is relaxed and productive.","remote work, laptop, coffee shop, productivity, focus, relaxation, freelance, digital nomad, work-life balance, technology, gadget, device, wireless, mobile, coffee, cafe","Technology, People",no,no
concept_05.jpg,"A serene mountain lake, surrounded by lush green trees and majestic mountains. The atmosphere is peaceful and calming.","mountain lake, serene landscape, nature, environment, conservation, ecology, wildlife, scenic, breathtaking, relaxing, calming, peaceful, tranquil, mountains, trees, lake, water","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends, socializing and laughing together in a park. The atmosphere is joyful and inclusive.","diverse group, friends, socializing, park, inclusion, diversity, lifestyle, leisure, relaxation, community, togetherness, love, joy, happiness, people, culture","People, Lifestyle",no,no
concept_07.jpg,"A person sitting in a peaceful outdoor setting, meditating with eyes closed and hands clasped. The atmosphere is calm and serene.","meditation, nature, wellness, self-care, relaxation, calm, serene, peaceful, outdoor, mindfulness, yoga, fitness, health, lifestyle","Wellness, People",no,no
concept_08.jpg,"A person sitting in a cozy home office, working on a laptop with a few papers and pens nearby. The atmosphere is focused and productive.","remote work, home office, laptop, productivity, focus, relaxation, freelance, digital nomad, work-life balance, technology, gadget, device, wireless, mobile","Business/Finance, People",no,no
concept_09.jpg,"A person hiking in a beautiful and rugged landscape, with a backpack and hiking poles. The atmosphere is adventurous and exhilarating.","hiking, landscape, adventure, travel, nature, outdoor, recreation, leisure, relaxation, explore, discover, wilderness, mountains, valley, trail","Travel, Landscapes",no,no
concept_10.jpg,"A modern office space, with a few coworkers working and collaborating together. The office is equipped with modern technology and has a bright and airy atmosphere.","modern office, coworkers, collaboration, innovation, technology, business, office, company, organization, workspace, productivity, focus, relaxation, freelance, digital nomad, work-life balance","Business/Finance, People",no,no
