Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating in Office,"diverse team, office meeting, collaboration, innovation, inclusive, professionals, modern office, natural light, whiteboard, laptops, notepads, creative ideas, teamwork, communication, business, office, workplace, meeting room, corporate",3,no
concept_02.jpg,Fit Woman Exercising Outdoors in Park,"fitness, woman, outdoor, healthy, exercise, park, nature, wellness, self-care, energy, vibrant, sunshine, .refreshing, yoga, meditation, workout, active, lifestyle, summer, greenery",9,no
concept_03.jpg,Delicious Breakfast Table with Fresh Fruits,"breakfast, food, drinks, delicious, table setting, fresh fruits, baked goods, coffee, cozy, inviting, morning, meal, dining, tableware, culinary, gastronomy, appetizing, yum",7,no
concept_04.jpg,Virtual Reality Gaming Setup in Modern Living Room,"virtual reality, gaming, setup, modern living room, futuristic, high-tech, immersive, thrilling, VR headset, gaming console, large screen TV, tech, innovation, entertainment, leisure, fun",19,no
concept_05.jpg,Serene Mountain Landscape with Peaceful Lake,"mountain, landscape, serene, peaceful, lake, forest, nature, environment, breathtaking, majestic, earthly, calm, awe-inspiring, outdoors, scenic, travel, adventure, explore",11,no
concept_06.jpg,Diverse Friends Enjoying Picnic in Park,"diverse friends, picnic, park, inclusion, celebration, joy, vibrant, outdoor, games, food, drinks, nature, leisure, lifestyle, community, togetherness, fun",13,no
concept_07.jpg,Peaceful Meditation Room for Relaxation,"meditation, room, relaxation, peaceful, calming, serene, soothing, plants, candles, comfortable, seating, mindfulness, self-care, wellness, yoga, zen, inner peace",6,no
concept_08.jpg,Cozy Home Office Workspace for Remote Work,"home office, workspace, remote work, cozy, comfortable, productivity, relaxed, calm, plants, coffee, desk, chair, laptop, tablet, office supplies, freelance, telecommute, work-from-home",3,no
concept_09.jpg,Professional Financial Advisor Office Scene,"financial advisor, office, professional, sleek, modern, calm, trustworthy, financial tools, laptop, charts, books, investment, money, banking, finance, wealth, management",3,no
concept_10.jpg,Sustainable Eco-Friendly Farm with Organic Crops,"eco-friendly farm, sustainable, organic, crops, farm animals, serene, natural, soft, earthly, green, solar panels, wind turbine, eco-friendly tools, environmental, conservation, agriculture, farming",5,no
