Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse colleagues sitting in a modern conference room, engaged in a meeting, with laptops and notepads on the table. The room has a city view and is filled with natural light.","office, meeting, team, diverse, colleagues, conference, room, modern, city, view, natural, light, laptops, notepads, water, glasses, business, workspace, communication, collaboration","Business, Office",no,no
concept_02.jpg,"A young woman standing at the edge of a cliff, looking out at a vast landscape, wearing hiking gear and holding a backpack. The scene is filled with soft, warm light, and the woman appears to be in a ","hiking, outdoors, woman, young, adventure, nature, landscape, cliff, backpack, gear, serene, mood, soft, light, warm, smile, travel, leisure, activity","Lifestyle, Nature",no,no
concept_03.jpg,"A bowl of fresh fruit salad, containing a variety of colorful fruits, topped with granola and honey. The scene is filled with bright, vibrant light, and the background is clean and modern.","fruit, salad, bowl, fresh, colorful, healthy, food, breakfast, brunch, snack, granola, honey, vibrant, light, modern, background, nutrition, wellness","Food, Fruit",no,no
concept_04.jpg,"A person sitting at a desk, working on a laptop, with a cup of coffee and a notebook beside them. The scene is filled with soft, natural light, and the background is blurred.","laptop, work, desk, person, coffee, notebook, soft, light, natural, relaxed, mood, technology, productivity, office, workspace, remote","Technology, Office",no,no
concept_05.jpg,"A serene lake landscape, with a few trees and a mountain range in the background, filled with golden, warm light. The scene is peaceful, with a few birds flying in the distance, and a sense of depth a","lake, landscape, serene, peaceful, nature, environment, golden, light, warm, trees, mountain, range, birds, flying, distance, depth, tranquility, calm, scenic","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends, standing together, smiling and laughing, filled with natural, vibrant light. The group includes a mix of ages, ethnicities, and abilities, and the background is blurred.","diverse, group, friends, together, smiling, laughing, joyful, mood, natural, light, vibrant, inclusion, diversity, equality, community, social, connection","Lifestyle, People",no,no
concept_07.jpg,"A woman sitting in a peaceful outdoor setting, meditating, filled with soft, calm light. The scene is serene, with a few rocks and a small plant nearby, and the background is blurred.","meditation, outdoors, woman, peaceful, nature, serene, mood, calm, light, soft, wellness, self-care, relaxation, mindfulness, calmness, inner","Wellness, Nature",no,no
concept_08.jpg,"A person sitting at a desk, working on a laptop, in a cozy home office, filled with natural, warm light. The scene is relaxed, with a few books and a plant nearby, and the background is blurred.","remote, work, home, office, laptop, person, cozy, natural, light, warm, relaxed, mood, productivity, flexibility, freelance, telecommute","Business, Office",no,no
concept_09.jpg,"A cityscape at sunset, with skyscrapers and bustling streets, filled with golden, vibrant light. The scene is energetic, with a few people walking in the distance, and a sense of depth and vibrancy.","cityscape, sunset, skyscrapers, bustling, streets, energetic, mood, golden, light, vibrant, travel, adventure, urban, landscape, architecture, city, life","Travel, City",no,no
concept_10.jpg,"A diverse team of people working together, in a modern office, filled with natural, bright light. The team includes a mix of ages, ethnicities, and abilities, and the scene is collaborative, with a fe","diverse, team, working, together, office, modern, collaborative, mood, natural, light, bright, inclusion, diversity, equality, community, social, connection, business","Business, Office",no,no
