Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals seated around a conference table in a modern office, engaged in discussion and collaboration. The room is filled with natural light and features a city view.","office, meeting, team, diverse, collaboration, business, professionals, conference, room, modern, city, view, natural, light, discussion, engagement, productivity, workplace, corporate","Business/Finance, People",no,no
concept_02.jpg,"A person sitting in meditation on a rocky coastline, surrounded by nature and overlooking the ocean. The scene is peaceful and serene, with seagulls flying in the background.","meditation, outdoors, coastline, relaxation, nature, serene, peaceful, calm, wellness, self-care, mindfulness, ocean, waves, seagulls, rocky, shore, solitude","Environment/Conservation, People",no,no
concept_03.jpg,"A bowl filled with a variety of fresh and colorful fruits, including strawberries, blueberries, and pineapple, surrounded by fresh herbs and a wooden spoon.","fruit, salad, bowl, fresh, colorful, healthy, food, breakfast, snack, lunch, dinner, dessert, appetizing, delicious, nutrition, wellness, vibrant","Food, Still Life",no,no
concept_04.jpg,"A person sitting at a desk in a modern coworking space, working on a laptop and typing on the keyboard, surrounded by a few plants and a coffee cup.","laptop, work, coworking, space, modern, minimalist, productivity, focus, technology, computer, typing, keyboard, desk, office, remote, work-from-home","Business/Finance, Technology",no,no
concept_05.jpg,"A serene and breathtaking mountain landscape at sunrise, with snow-capped mountains, misty valleys, and a winding river in the foreground, surrounded by a few trees.","mountain, landscape, serene, peaceful, nature, sunrise, snow-capped, misty, valleys, river, trees, forested, scenic, breathtaking, environment, conservation","Environment/Conservation, Landscapes",no,no
concept_06.jpg,"A diverse group of friends having a picnic in a park, laughing and chatting, surrounded by blankets, baskets, and flowers on the grass.","diverse, group, friends, picnic, park, outdoors, nature, fun, laughter, joy, inclusion, diversity, community, togetherness, celebration, lively, vibrant","People, Lifestyle",no,no
concept_07.jpg,"A person practicing yoga in a studio, in tree pose, surrounded by a few yoga blocks and a mat on the floor, with a peaceful and serene atmosphere.","yoga, practice, studio, peaceful, serene, calm, wellness, self-care, fitness, health, mindfulness, relaxation, flexibility, balance, strength","Health and Wellness, Fitness",no,no
concept_08.jpg,"A person working from home in a living room, sitting at a desk with a laptop, surrounded by a few books and a coffee cup, with a cozy and inviting atmosphere.","work, from, home, living, room, remote, laptop, desk, cozy, inviting, focus, productivity, flexibility, comfort, relaxation, work-life, balance","Business/Finance, Lifestyle",no,no
concept_09.jpg,"A person running outdoors in a park, surrounded by trees and a walking path, with a dynamic and energetic atmosphere.","running, outdoors, park, fitness, health, wellness, exercise, energy, dynamic, fast-paced, exhilarating, nature, scenic, athletic, active","Fitness, Outdoor Activities",no,no
concept_10.jpg,"A breathtaking and serene sunset landscape with a sky filled with clouds, sun setting behind mountains, and a lake in the foreground, surrounded by a few trees.","sunset, landscape, mountains, lake, serene, peaceful, nature, environment, conservation, scenic, breathtaking, golden, hour, warm, light, clouds","Environment/Conservation, Landscapes",no,no
