Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Business Team Meeting Room,"diverse team, meeting room, conference room, business meeting, office setting, modern office, collaboration, teamwork, diversity, inclusion, business professionals, office workers, boardroom, corporate, startup, entrepreneurship, leadership",3,no
concept_02.jpg,Woman Practicing Yoga Outdoors,"yoga, outdoors, fitness, health, wellness, nature, park, lake, woman, young adult, exercise, sports, leisure, relaxation, mindfulness, self-care, healthy living, outdoor activities, summer",9,no
concept_03.jpg,Friends Sharing International Food,"food, friends, cultural diversity, international cuisine, sharing meal, dinner party, cozy atmosphere, warm lighting, delicious, tasty, appetizing, restaurant, dining, eating, foodie, cuisine, culture",7,no
concept_04.jpg,Remote Worker at Home Office Desk,"remote work, home office, laptop, monitor, productivity, focus, minimal decor, plants, natural light, work from home, telecommute, flexible work, modern office, tech, computer, workspace, organization, efficiency",3,no
concept_05.jpg,Mountain Range at Sunrise,"mountains, landscape, nature, serene, peaceful, calm, sunrise, lake, trees, outdoors, environment, scenic, breathtaking, majestic, wilderness, adventure, travel, explore",11,no
concept_06.jpg,Inclusive Community Celebration,"diversity, inclusion, community, celebration, event, vibrant, lively, atmosphere, people, different ages, ethnicities, abilities, together, unity, acceptance, respect, empowerment, social justice, equality",17,no
concept_07.jpg,Person Meditating in Nature,"meditation, mindfulness, self-care, wellness, nature, outdoors, serene, peaceful, calm, relaxation, inner peace, balance, harmony, holistic, health, fitness, yoga, breathing, mindful",6,no
concept_08.jpg,Remote Worker in Coffee Shop,"remote work, coffee shop, laptop, coffee, cozy, warm, inviting, productivity, focus, minimal decor, plants, work from anywhere, telecommute, flexible work, modern office, tech, computer, workspace, organization, efficiency",3,no
concept_09.jpg,Modern Corporate Meeting Space,"meeting space, corporate office, modern, sleek, collaboration, innovation, natural light, minimal decor, plants, wooden table, comfortable chairs, workspace, office, business, company, organization, management, leadership",3,no
concept_10.jpg,Young Couple Hiking Outdoors,"hiking, outdoors, nature, couple, young adults, adventure, freedom, scenic, sunny, warm, energetic, active, lifestyle, leisure, travel, explore, discovery, excitement, joy",9,no
