Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of professionals from different ethnic backgrounds gathered around a conference table, engaged in a discussion, with laptops and papers on the table, in a modern office setting.","office, meeting, team, diverse, collaboration, business, professional, conference, table, laptops, notes, discussion, modern, space, workplace, colleagues, communication, leadership, strategy","Business & Finance, People",no,no
concept_02.jpg,"A young family of four, with two children, on a hiking trail, surrounded by nature, enjoying quality time together, with the parents holding hands with their kids.","family, outdoor, adventure, hiking, nature, trail, children, parents, together, quality time, fun, exercise, health, wellness, happy, smiling, earth, green, trees, sunlight","Lifestyle, People",no,no
concept_03.jpg,"A colorful and vibrant fruit salad, consisting of a variety of exotic fruits, served in a bowl, with a spoon and a glass of juice on the side, as a healthy breakfast option.","fruit, salad, breakfast, healthy, exotic, colorful, vibrant, appetizing, food, meal, morning, nutrition, wellness, delicious, tasty, fresh, juicy, summer, tropical","Food & Drink, Still Life",no,no
concept_04.jpg,"A person working on a laptop in a remote outdoor setting, with a mountain range in the background, surrounded by nature, with a cup of coffee and a notebook on the side.","remote, work, laptop, outdoor, nature, mountain, range, background, coffee, notebook, focused, productivity, freelance, digital nomad, travel, adventure, flexibility,  freedom","Technology, People",no,no
concept_05.jpg,"A serene and peaceful lake landscape at sunrise, with a misty fog, surrounded by trees and rocks on the shore, reflecting the warm colors of the sky.","lake, landscape, sunrise, serene, peaceful, misty, fog, warm, soft, calming, nature, environment, outdoor, scenic, idyllic, relaxing, tranquil, water, reflection","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends, from different ethnic backgrounds, laughing and having fun together, in a park or outdoor setting, surrounded by nature.","diverse, group, friends, laughing, fun, together, outdoor, nature, park, ethnic, background, culture, inclusion, equality, social, justice, community, unity, harmony, smiling, happy","People, Lifestyle",no,no
concept_07.jpg,"A person meditating on a beach at sunrise, with a calm ocean in the background, surrounded by a peaceful and serene atmosphere.","meditation, beach, sunrise, peaceful, serene, calm, ocean, warm, soft, calming, wellness, self-care, relaxation, mindfulness, yoga, nature, outdoor, scenic, idyllic, truly serene","Wellness, Nature",no,no
concept_08.jpg,"A person working from a home office, with a desk, chair, and laptop, in a cozy and comfortable setting, surrounded by a few plants and books on the shelves.","remote, work, home, office, desk, chair, laptop, cozy, comfortable, natural, lighting, warm, focused, productivity, freelance, digital nomad, flexibility, freedom, workspace, organization","Business & Finance, People",no,no
concept_09.jpg,"A woman exercising outdoors in a park, with a few trees and a lake in the background, surrounded by a natural and scenic environment.","woman, exercising, outdoors, park, nature, trees, lake, natural, lighting, vibrant, energetic, fitness, health, wellness, running, jogging, walking, active, lifestyle, outdoor, scenic","Health & Fitness, People",no,no
concept_10.jpg,"A family having a picnic in a park, with a blanket, basket, and a few toys, surrounded by a natural and scenic environment, enjoying quality time together.","family, picnic, park, outdoor, nature, blanket, basket, toys, quality time, together, fun, happy, joyful, scenic, idyllic, relaxing, love, relationships, parents, children, bonding","People, Lifestyle",no,no
