Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Office,"office, meeting, team, diverse, collaboration, business, professional, conference, table, laptops, notes, discussion, modern, space, workplace, colleagues, communication, leadership, strategy",3,no
concept_02.jpg,Family Enjoying Outdoor Adventure Together,"family, outdoor, adventure, hiking, nature, trail, children, parents, together, quality time, fun, exercise, health, wellness, happy, smiling, earth, green, trees, sunlight",12,no
concept_03.jpg,Fresh Fruit Salad Healthy Breakfast Option,"fruit, salad, breakfast, healthy, exotic, colorful, vibrant, appetizing, food, meal, morning, nutrition, wellness, delicious, tasty, fresh, juicy, summer, tropical",7,no
concept_04.jpg,Remote Worker Using Laptop In Nature,"remote, work, laptop, outdoor, nature, mountain, range, background, coffee, notebook, focused, productivity, freelance, digital nomad, travel, adventure, flexibility,  freedom",19,no
concept_05.jpg,Peaceful Lake Landscape At Sunrise,"lake, landscape, sunrise, serene, peaceful, misty, fog, warm, soft, calming, nature, environment, outdoor, scenic, idyllic, relaxing, tranquil, water, reflection",11,no
concept_06.jpg,Diverse Group Of Friends Enjoying Time Together,"diverse, group, friends, laughing, fun, together, outdoor, nature, park, ethnic, background, culture, inclusion, equality, social, justice, community, unity, harmony, smiling, happy",13,no
concept_07.jpg,Person Meditating On Beach At Sunrise,"meditation, beach, sunrise, peaceful, serene, calm, ocean, warm, soft, calming, wellness, self-care, relaxation, mindfulness, yoga, nature, outdoor, scenic, idyllic, truly serene",6,no
concept_08.jpg,Person Working From Home Office Space,"remote, work, home, office, desk, chair, laptop, cozy, comfortable, natural, lighting, warm, focused, productivity, freelance, digital nomad, flexibility, freedom, workspace, organization",3,no
concept_09.jpg,Woman Exercising Outdoors In Park Setting,"woman, exercising, outdoors, park, nature, trees, lake, natural, lighting, vibrant, energetic, fitness, health, wellness, running, jogging, walking, active, lifestyle, outdoor, scenic",18,no
concept_10.jpg,Family Enjoying Picnic Together In Park,"family, picnic, park, outdoor, nature, blanket, basket, toys, quality time, together, fun, happy, joyful, scenic, idyllic, relaxing, love, relationships, parents, children, bonding",12,no
