Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting in Modern Office,"diverse team, office meeting, modern office, conference room, collaboration, diversity, inclusion, business, professionals, meeting, discussion, cityscape, window, natural light, wooden table, comfortable chairs, ethnic diversity, age diversity, gender diversity",3,no
concept_02.jpg,Active Senior Hiking in Nature,"active senior, hiking, outdoor, nature, fitness, adventure, freedom, scenic trail, mountain range, lush green trees, misty, walking stick, backpack, aging, wellness, health",12,no
concept_03.jpg,Fresh Fruit Salad Breakfast Option,"fresh fruit salad, breakfast, healthy eating, food, drink, kitchen table, orange juice, coffee, fresh flowers, modern kitchen, colorful, appetizing, nutrition, wellness",7,no
concept_04.jpg,Young Programmer Coding on Laptop,"young programmer, coding, laptop, home office, workspace, technology, software development, programming, dimly lit, cozy, plants, bookshelf, focused, concentrated",19,no
concept_05.jpg,Sustainable Wind Farm in Natural Landscape,"sustainable wind farm, landscape, nature, environment, renewable energy, wind turbines, rolling hills, green pastures, clear blue sky, fluffy clouds, majestic, breathtaking, serene, peaceful",5,no
concept_06.jpg,Inclusive Workplace Team Meeting Discussion,"inclusive workplace, diverse team, office meeting, collaboration, discussion, diversity, inclusion, equality, age diversity, ethnic diversity, ability diversity, business, professionals",17,no
concept_07.jpg,Mindful Yoga Morning Practice in Nature,"mindful yoga, morning practice, wellness, self-care, nature, outdoor, cozy, quiet, yoga props, soft lighting, calming, soothing, reflective, meditative",6,no
concept_08.jpg,Freelancer Working Remotely in Coffee Shop,"freelancer, remote work, coffee shop, laptop, coffee, papers, plants, bustling, vibrant, energetic, focused, productive, flexible work, digital nomad",3,no
concept_09.jpg,Diverse Students Learning Together in Classroom,"diverse students, learning together, classroom, education, laptops, tablets, books, project-based learning, collaboration, diversity, inclusion, equality, age diversity, ethnic diversity",13,no
concept_10.jpg,Modern Coworking Space with City View,"modern coworking space, office, city view, large windows, desks, chairs, laptops, minimalist, industrial, innovative, collaborative, flexible work, shared office, startup",3,no
