Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Meeting,"diverse team, meeting room, collaboration, office, business, professionals, laptops, notebooks, cityscape, windows, wooden table, teamwork, communication, diversity, inclusion, corporate, workspace, modern",3,no
concept_02.jpg,Woman Meditating In Nature Setting,"meditation, outdoor, nature, woman, relaxation, wellness, mental health, peaceful, serene, landscape, rocky cliff, misty, atmosphere, yoga, mindfulness, self-care, solitude, calm",6,no
concept_03.jpg,Coffee And Pastries On Wooden Table,"coffee, pastries, coffee shop, breakfast, brunch, delicious, food, drink,  Wooden table, rustic, cozy, inviting, warm, golden, appetizing, bakery, cafe, morning",4,no
concept_04.jpg,Person Working On Laptop In Park,"laptop, outdoor, park, cityscape, work, remote, productivity, technology, modern, futuristic, cool, blue, wide-angle, eye-level, green, environment, nature",19,no
concept_05.jpg,Mountain Landscape At Sunset With Lake,"mountain, landscape, sunset, lake, nature, environment, peaceful, serene, breathtaking, majestic, golden, warm, wide-angle, low-angle, vibrant, colorful, scenic, outdoor",11,no
concept_06.jpg,Diverse Group Of Friends Laughing Together,"diverse, group, friends, laughing, fun, joyful, vibrant, outdoor, park, green, environment, nature, happy, smiling, together, inclusion, diversity, culture",17,no
concept_07.jpg,Woman Practicing Yoga On Beach At Sunrise,"yoga, beach, woman, relaxation, wellness, self-care, peaceful, serene, calm, ocean, sunrise, soft, warm, wide-angle, low-angle, calming, relaxing, mindfulness",6,no
concept_08.jpg,Person Working On Laptop In Coffee Shop,"laptop, cafe, coffee shop, work, remote, productivity, technology, modern, cozy, inviting, warm, rich, shallow, eye-level, coffee, papers, table, freelance",3,no
concept_09.jpg,Couple Hiking In Mountain Landscape With Lake,"hiking, couple, mountain, landscape, lake, adventure, travel, nature, outdoor, breathtaking, majestic, serene, cool, crisp, wide-angle, low-angle, vibrant, exciting, excursion",21,no
concept_10.jpg,Diverse Team Working In Open Office Space,"diverse team, open office, collaboration, work, business, productivity, technology, modern, bright, airy, wide-angle, eye-level, laptops, papers, desks, cityscape, window, corporate, workspace",3,no
