Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Business Team Meeting Room,"diverse team, business meeting, conference room, modern office, professional, collaboration, communication, corporate, entreprise, workspace, office space, teamwork, leadership, management, strategy, planning, discussion, brainstorming",3,no
concept_02.jpg,Woman Meditating in Nature Outdoor,"meditation, outdoor, nature, relaxation, wellness, self-care, calm, peaceful, serene, women, health, fitness, yoga, mindfulness, balance, harmony, inner peace",6,no
concept_03.jpg,Fresh Fruit Salad on Wooden Table,"fruit salad, fresh fruit, healthy eating, food, breakfast, lunch, dinner, snack, dessert, nutrition, wellness, fitness, delicious, appetizing, colorful, vibrant",7,no
concept_04.jpg,Person Working on Laptop Remotely,"remote work, laptop, coffee shop, co-working space, productivity, focus, modern, minimalist, nomad, digital, online, work, job, career, freelance, entrepreneur",19,no
concept_05.jpg,Sunset over Ocean with Palm Trees,"sunset, ocean, nature, beach, serene, peaceful, calm, golden, warm, light, palm trees, seagulls, rocky shoreline, coastal, landscape, scenic",11,no
concept_06.jpg,Diverse Group of Friends Laughing Together,"diverse group, friends, laughter, fun, inclusion, diversity, joy, happiness, togetherness, celebration, party, social, community, equality, acceptance",17,no
concept_07.jpg,Woman Practicing Yoga on Mat Indoors,"yoga, wellness, self-care, fitness, health, relaxation, calm, peaceful, serene, mindfulness, balance, harmony, inner peace, women, exercise",6,no
concept_08.jpg,Person Working on Laptop Outdoors Remotely,"remote work, laptop, outdoors, park, backyard, productivity, focus, modern, nomad, digital, online, work, job, career, freelance, entrepreneur",19,no
concept_09.jpg,Modern Office Workspace with Desk and Chair,"modern office, workspace, desk, chair, laptop, professional, productivity, focus, corporate, entreprise, business, career, job, work, office space",3,no
concept_10.jpg,Happy Family Having Dinner Together at Home,"family, dinner, together, happy, warm, cozy, home, love, togetherness, celebration, food, wine, joy, happiness, family time",12,no
