Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals seated around a conference table engaged in a discussion, surrounded by modern office furniture and technology, in a bright and airy room with large windows.","business, meeting, team, diverse, office, conference, room, discussion, collaboration, technology, furniture, modern, bright, airy, windows, natural, light, professionals, seated, engaged","Business & Finance, People",no,no
concept_02.jpg,"A solo female hiker standing on a mountain trail, surrounded by a majestic landscape with rolling hills and misty mountains in the background, wearing hiking gear and holding trekking poles.","hiker, female, solo, mountain, trail, landscape, nature, outdoors, adventure, hiking, gear, trekking, poles, misty, rolling, hills, majestic, serene, alone","Sports & Fitness, Landscapes",no,no
concept_03.jpg,"A vibrant and colorful fresh fruit salad in a bowl, consisting of assorted fruits such as strawberries, blueberries, and pineapple, garnished with mint leaves and a dollop of yogurt.","fruit, salad, bowl, fresh, colorful, vibrant, healthy, refreshing, assorted, strawberries, blueberries, pineapple, mint, yogurt, garnish, natural, lighting","Food & Drink, Still Life",no,no
concept_04.jpg,"A male programmer sitting in a modern office, working on a laptop with a futuristic coding interface on the screen, wearing casual and comfortable clothing.","programmer, male, laptop, working, coding, futuristic, interface, screen, modern, office, focused, concentrated, casual, comfortable, clothing, technology","Business & Finance, Technology",no,no
concept_05.jpg,"A serene and peaceful mountain lake landscape, surrounded by majestic mountains and lush green trees, with a misty atmosphere and a few birds flying in the distance.","mountain, lake, landscape, serene, peaceful, majestic, lush, green, trees, soft, warm, lighting, calm, reflective, misty, atmosphere, birds, flying","Landscapes, Nature",no,no
concept_06.jpg,"A diverse group of friends from different ethnic and cultural backgrounds laughing and having fun together, wearing casual and comfortable clothing.","diverse, group, friends, laughing, fun, together, warm, natural, lighting, joyful, inclusive, casual, comfortable, clothing, ethnic, cultural, backgrounds, different","People, Lifestyle",no,no
concept_07.jpg,"A female meditating in a peaceful outdoor nature setting, surrounded by lush green trees and a few birds flying in the distance, sitting on a rock or blanket.","meditating, female, outdoor, nature, peaceful, serene, calming, atmosphere, soft, warm, lighting, relaxed, focused, lush, green, trees, birds, flying","Wellness, Nature",no,no
concept_08.jpg,"A female freelancer working on a laptop in a coffee shop, surrounded by coffee cups and laptops, wearing casual and comfortable clothing.","freelancer, female, working, laptop, coffee, shop, busy, modern, atmosphere, soft, warm, lighting, focused, productive, casual, comfortable, clothing, remote, work","Business & Finance, Technology",no,no
concept_09.jpg,"A male investor analyzing stock market data on a computer screen, wearing formal and professional clothing, in a modern and sleek office.","investor, male, analyzing, stock, market, data, computer, screen, modern, sleek, office, atmosphere, soft, cool, lighting, serious, concentrated, formal, professional, clothing","Business & Finance, Technology",no,no
concept_10.jpg,"A landscape with renewable energy wind turbines, surrounded by majestic and rolling hills, with a few birds flying in the distance.","renewable, energy, wind, turbines, landscape, majestic, rolling, hills, soft, warm, lighting, serene, sustainable, rotating, slowly, birds, flying, distance","Environment, Energy",no,no
