Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting in Modern Office,"diverse team, meeting room, modern office, city skyline, collaboration, creativity, laptops, notebooks, whiteboard, conference table, wooden table, professional, business, office, workspace, teamwork, communication,  productivity",3,no
concept_02.jpg,Active Senior Woman Walking in Park,"senior woman, outdoors, walking, park, nature, activity, healthy, active, lifestyle, aging, wellness, fitness, fresh air, exercise, leisure, relaxation, retirement, golden years",9,no
concept_03.jpg,Fresh Fruit Salad in a Bowl,"fruit salad, fresh fruit, healthy, food, breakfast, brunch, lunch, dinner, snack, dessert, vegan, vegetarian, gluten-free, colorful, appetizing, delicious, wholesome, nutritious",7,no
concept_04.jpg,Person Working on Laptop at Desk,"laptop, work, office, desk, productivity, focus, concentration, technology, modern, minimalist, coffee, plants, cityscape, background, blur, remote work, freelance, entrepreneur",19,no
concept_05.jpg,Serene Mountain Landscape with Lake,"mountain, landscape, serene, nature, environment, outdoors, wilderness, lake, trees, misty, atmosphere, snow-capped, peak, breathtaking, peaceful, calm, relaxing, scenic",11,no
concept_06.jpg,Diverse Group of Friends Standing Together,"diverse, group, friends, inclusion, diversity, ethnicity, age, ability, together, smiling, camera, vibrant, dynamic, colorful, balloons, cityscape, background, blur, community, social",13,no
concept_07.jpg,Person Meditating Outdoors in Nature,"meditation, outdoors, nature, wellness, self-care, relaxation, calm, peaceful, serene, lotus position, trees, lake, flowers, breeze, mindfulness, yoga, spirituality",6,no
concept_08.jpg,Person Working from Home at Desk,"remote work, work from home, home office, desk, laptop, papers, plants, background, blur, modern, cozy, comfortable, productivity, focus, concentration, technology, flexibility",3,no
concept_09.jpg,Modern Office Space with Desks and Chairs,"office space, modern, sleek, desks, chairs, window, plants, cityscape, background, blur, business, workplace, workspace, commercial, architecture, design, interior",3,no
concept_10.jpg,Happy Family Playing Outdoors Together,"family, happy, outdoors, park, backyard, playing, laughing, fun, together, parents, children, vibrant, joyful, colorful, balloons, background, blur, lifestyle, leisure, recreation",12,no
