Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals are seated in a conference room, engaged in a meeting, with laptops and notebooks open, surrounded by a city skyline view, in a modern and bright office space.","diverse team, meeting room, modern office, city skyline, collaboration, creativity, laptops, notebooks, whiteboard, conference table, wooden table, professional, business, office, workspace, teamwork, communication,  productivity","Business, Office",no,no
concept_02.jpg,"A senior woman is walking in a park on a sunny day, with a walking stick, wearing a bright yellow jacket, and sunglasses, surrounded by lush green trees, and a few birds flying in the background.","senior woman, outdoors, walking, park, nature, activity, healthy, active, lifestyle, aging, wellness, fitness, fresh air, exercise, leisure, relaxation, retirement, golden years","Lifestyle, Health",no,no
concept_03.jpg,"A colorful and appetizing fruit salad bowl, with a variety of fresh fruits, such as strawberries, blueberries, grapes, and pineapple, arranged in a decorative pattern, on a clean and white background.","fruit salad, fresh fruit, healthy, food, breakfast, brunch, lunch, dinner, snack, dessert, vegan, vegetarian, gluten-free, colorful, appetizing, delicious, wholesome, nutritious","Food, Fruit",no,no
concept_04.jpg,"A person is seated at a desk, working on a laptop, with a cup of coffee, and a few papers, surrounded by a few plants, and a blurred cityscape in the background.","laptop, work, office, desk, productivity, focus, concentration, technology, modern, minimalist, coffee, plants, cityscape, background, blur, remote work, freelance, entrepreneur","Technology, Computer",no,no
concept_05.jpg,"A breathtaking and serene mountain landscape, with a few trees, a misty atmosphere, and a snow-capped peak, surrounded by a serene lake, and a few birds flying in the distance.","mountain, landscape, serene, nature, environment, outdoors, wilderness, lake, trees, misty, atmosphere, snow-capped, peak, breathtaking, peaceful, calm, relaxing, scenic","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends, from different ethnicities, ages, and abilities, are standing together, smiling, and looking at the camera, surrounded by a few colorful balloons, and a blurred cityscape i","diverse, group, friends, inclusion, diversity, ethnicity, age, ability, together, smiling, camera, vibrant, dynamic, colorful, balloons, cityscape, background, blur, community, social","People, Diversity",no,no
concept_07.jpg,"A person is seated in a lotus position, meditating outdoors, in a natural setting, with a few trees, and a calm lake in the background, surrounded by a few flowers, and a gentle breeze.","meditation, outdoors, nature, wellness, self-care, relaxation, calm, peaceful, serene, lotus position, trees, lake, flowers, breeze, mindfulness, yoga, spirituality","Wellness, Meditation",no,no
concept_08.jpg,"A person is seated at a desk, working from home, with a laptop, and a few papers, surrounded by a few plants, and a blurred background.","remote work, work from home, home office, desk, laptop, papers, plants, background, blur, modern, cozy, comfortable, productivity, focus, concentration, technology, flexibility","Business, Office",no,no
concept_09.jpg,"A modern and sleek office space, with a few desks, chairs, and a large window, surrounded by a few plants, and a blurred cityscape in the background.","office space, modern, sleek, desks, chairs, window, plants, cityscape, background, blur, business, workplace, workspace, commercial, architecture, design, interior","Business, Office",no,no
concept_10.jpg,"A happy family, with parents and children, are outdoors, in a park or backyard, playing, laughing, and having fun, surrounded by a few colorful balloons, and a blurred background.","family, happy, outdoors, park, backyard, playing, laughing, fun, together, parents, children, vibrant, joyful, colorful, balloons, background, blur, lifestyle, leisure, recreation","Lifestyle, Family",no,no
