Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Office,"diverse team, office meeting, collaboration, modern office, city view, business professionals, conference room, laptops, notepads, teamwork, Communication, Corporate, Business, Meeting, Conference, Diversity, Inclusion, Office Space, Professional",3,no
concept_02.jpg,Person Meditating By The Ocean,"meditation, outdoors, nature, ocean, coastline, rocky shore, peaceful, serene, wellness, self-care, mindfulness, relaxation, calm, inner peace, coastal landscape, seascape, solitude, contemplation",12,no
concept_03.jpg,Fresh Fruit Salad In A Bowl,"fruit salad, fresh fruits, healthy food, colorful, vibrant, food photography, still life, bowl, strawberries, blueberries, grapes, pineapple, freshness, nutrition, wellness, foodie, delicious, tasty",7,no
concept_04.jpg,Person Working On Laptop At Desk,"laptop, office work, remote work, home office, modern workspace, productivity, technology, computer, desk, office supplies, coffee, working from home, freelancer, entrepreneur, career, job, employment",19,no
concept_05.jpg,Majestic Mountain Range Landscape,"mountain range, landscape, nature, outdoors, panoramic view, snow-capped peaks, forests, lake, serene, breathtaking, majestic, beautiful, scenic, environment, conservation, wilderness, adventure, travel",11,no
concept_06.jpg,Diverse Group Of Friends Having Fun,"diversity, inclusion, friendship, outdoors, fun, laughter, joy, camaraderie, multicultural, ethnicity, age, ability, disability, social issues, community, togetherness, acceptance, respect, empowerment",17,no
concept_07.jpg,Woman Practicing Yoga In Studio,"yoga, wellness, self-care, relaxation, meditation, mindfulness, inner peace, calm, serene, peaceful, studio, indoor, woman, practice, health, fitness, flexibility, balance, harmony",6,no
concept_08.jpg,Person Working From Coffee Shop,"remote work, coffee shop, laptop, work from anywhere, freelancer, entrepreneur, digital nomad, cafe, co-working, productivity, flexibility, freedom, modern work, coffee culture, urban lifestyle, city life",3,no
concept_09.jpg,Modern Shared Office Workspace,"modern office, shared workspace, co-working, minimalist, clean lines, natural lighting, city view, window, desks, chairs, laptops, productivity, collaboration, innovation, startups, entrepreneurs, business, finance",3,no
concept_10.jpg,Smart Home Devices And Technology,"smart home, technology, devices, innovation, smart thermostat, smart speaker, smart light bulbs, automation, control, convenience, modern living, home automation, internet of things, IoT, connected home, future tech",19,no
