Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals are seated in a modern meeting room, engaged in discussion and taking notes. The room is filled with natural light and has a collaborative atmosphere.","diverse team, meeting room, collaboration, inclusion, productivity, modern office, natural light, warm colors, blue palette, gray tones, beige furniture, professionals, discussion, notes, engagement, atmosphere, office space, business meeting, teamwork, communication","Business, People",no,no
concept_02.jpg,"An active senior citizen is hiking in a beautiful outdoor landscape, wearing hiking gear and carrying a backpack. The scenery includes lush green trees, a winding trail, and a sunny sky.","active senior, hiking, outdoors, nature, adventure, freedom, scenic view, sunny sky, green trees, winding trail, hiking gear, backpack, senior citizen, aging, health, wellness, outdoor activities, leisure, travel, exploration, escape, serenity","Lifestyle, Recreation",no,no
concept_03.jpg,"A freshly prepared healthy meal is placed on a kitchen table, including a variety of colorful vegetables, lean protein, and whole grains. The dish is well-lit with natural light and has an appetizing ","healthy meal, freshly prepared, kitchen table, natural light, warm colors, appetizing, nourishing, inviting, colorful vegetables, lean protein, whole grains, food, nutrition, wellness, health, culinary, dining, eating, meals, recipes, cooking, fresh ingredients","Food, Health",no,no
concept_04.jpg,"A young professional is working remotely from a coffee shop, using a laptop, notebook, and coffee cup. The subject is focused on their work, with a neutral expression.","young professional, working remotely, coffee shop, laptop, notebook, coffee cup, productivity, flexibility, remote work, freelance, career, job, employment, technology, digital nomad, co-working, startup, entrepreneur, small business, work-life balance, freedom, independence","Business, Technology",no,no
concept_05.jpg,"A serene mountain landscape is captured at sunrise, with a warm sky, misty valleys, and snow-capped peaks. The scenery is peaceful and awe-inspiring.","mountain landscape, sunrise, serene, peaceful, awe-inspiring, warm sky, misty valleys, snow-capped peaks, nature, environment, outdoors, scenic view, travel, adventure, exploration, hiking, wilderness, conservation, ecology, geology, weather, climate","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends are socializing in a park, laughing, chatting, and having fun. The scenery includes a sunny sky, lush green grass, and a relaxed atmosphere.","diverse group, friends, socializing, park, sunny sky, lush green grass, relaxed atmosphere, joyful, inclusive, diversity, inclusion, friendship, community, social connection, leisure, recreation, outdoors, nature, equality, acceptance, love, respect","People, Lifestyle",no,no
concept_07.jpg,"A woman is practicing yoga on a beach at sunset, with a warm sky, calm ocean, and peaceful atmosphere. The subject is in a yoga pose, with eyes closed and a serene expression.","woman, yoga, beach, sunset, warm sky, calm ocean, peaceful atmosphere, relaxing, meditative, wellness, self-care, health, fitness, mindfulness, nature, outdoors, serenity, calmness, inner peace, balance, harmony, bliss","Health, Wellness",no,no
concept_08.jpg,"A remote worker is seated in a co-working space, using a modern desk, laptop, and comfortable chair. The subject is focused on their work, with a neutral expression.","remote worker, co-working space, modern desk, laptop, comfortable chair, productivity, flexibility, remote work, freelance, career, job, employment, technology, digital nomad, co-working, startup, entrepreneur, small business, work-life balance, freedom, independence","Business, Technology",no,no
concept_09.jpg,"A businesswoman is analyzing financial data on a computer screen, seated at a desk with a notebook and pen. The subject has a focused expression, with a calm atmosphere.","businesswoman, analyzing financial data, computer screen, modern office, calm atmosphere, focused expression, professional, analytical, finance, money, business, career, job, employment, economy, market, investment, stock, trade, banking, accounting","Business, Finance",no,no
concept_10.jpg,"A diverse group of children are playing together in a park, laughing, smiling, and having fun. The scenery includes a sunny sky, lush green grass, and a joyful atmosphere.","diverse group, children, playing together, park, sunny sky, lush green grass, joyful atmosphere, happy, inclusive, diversity, inclusion, friendship, community, social connection, leisure, recreation, outdoors, nature, equality, acceptance, love, respect, youth, education","People, Lifestyle",no,no
