Filename,Title,Keywords,Category,Releases
concept_01.jpg,Remote Worker in Coffee Shop,"remote work, coffee shop, woman, laptop, notebook, diversity, inclusion, productivity, freelance, entrepreneur, work from home, flexible work, coffee, cafe, workplace, office, business, technology, communication, collaboration, teamwork",12,no
concept_02.jpg,Healthy Breakfast Plate with Fresh Fruits,"healthy breakfast, fresh fruits, whole grain cereal, nuts, orange juice, kitchen, table, plate, food, drink, nutrition, wellness, fitness, health, breakfast, morning, meal, snack, eating, diet, lifestyle",7,no
concept_03.jpg,Diverse Team Meeting in Conference Room,"diversity, inclusion, team, meeting, conference room, professional, business, collaboration, communication, teamwork, office, workplace, corporate, leadership, management, strategy, planning, discussion, idea, innovation",13,no
concept_04.jpg,Person Using Virtual Reality Headset,"virtual reality, VR, headset, technology, innovation, future, gaming, entertainment, science fiction, fantasy, immersiveness, interactivity, experience, simulation, training, education, healthcare, therapy, treatment",19,no
concept_05.jpg,Serene Forest Landscape with Lake and Mist,"forest, lake, mist, nature, environment, serene, peaceful, calm, relaxing, outdoors, wildlife, ecology, conservation, sustainability, landscape, scenery, view, panorama, atmosphere, weather",11,no
concept_06.jpg,Woman Meditating Outdoors in Nature,"meditation, outdoors, nature, wellness, self-care, relaxation, calm, serene, peaceful, mindfulness, yoga, health, fitness, lifestyle, balance, harmony, inner peace, spirituality, personal growth",6,no
concept_07.jpg,Person Holding Wallet with Cash and Credit Cards,"wallet, cash, credit cards, finance, money, personal finance, budgeting, spending, saving, investing, wealth, prosperity, security, transaction, payment, commerce, trade, economy, business",3,no
concept_08.jpg,Modern Office Space with Employees Working,"office, modern,  workspace, employees, working, business, corporate, company, startup, entrepreneurship, innovation, technology, productivity, efficiency, collaboration, teamwork, leadership, management",10,no
concept_09.jpg,Family Having Dinner Together at Home,"family, dinner, home, meal, together, love, connection, relationship, parenting, children, lifestyle, domestic, everyday, routine, tradition, culture, food, cooking, nutrition, health",12,no
concept_10.jpg,Man Working from Home with Laptop and Coffee,"remote work, home office, man, laptop, coffee, productivity, flexibility, freelance, entrepreneurship, startup, business, technology, communication, collaboration, teamwork, leadership, management, work from home, telecommute",12,no
