Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Discussing Project Plans,"diverse team, office meeting, conference room, business discussion, project planning, collaboration, teamwork, modern office, technology, laptops, notebooks, pens, diversity, inclusion, business, finance, professions, career, workspace, meeting, strategy",3,no
concept_02.jpg,Senior Adult Hiking in Nature,"senior adult, hiking, outdoor, nature, mountains, trail, walking, exercise, fitness, adventure, travel, leisure, retirement, lifestyle, wellness, freedom, liberation, scenic, landscape, serene, peaceful",12,no
concept_03.jpg,Fresh Fruit Salad for Healthy Breakfast,"fresh fruit, fruit salad, breakfast, healthy, food, nutrition, wellness, diet, lifestyle, morning, table setting, rustic, wooden, colorful, appetizing, inviting, fresh, natural, wholesome",7,no
concept_04.jpg,Young Programmer Working on Laptop,"young programmer, laptop, coding, coffee shop, technology, software, development, startup, entrepreneur, innovation, focus, intensity, modern, sleek, trendy, casual, stylish, career, job, work",19,no
concept_05.jpg,Majestic Mountain Range and Lake,"mountain range, lake, landscape, nature, environment, serene, peaceful, tranquil, majestic, dramatic, breathtaking, scenic, views, outdoor, recreation, leisure, travel, adventure, explore",11,no
concept_06.jpg,Diverse Friends Celebrating Together,"diverse friends, celebration, party, together, inclusion, diversity, ethnicity, age, joy, happiness, friendship, love, acceptance, community, social, gathering, event, festive, lively, vibrant",13,no
concept_07.jpg,Mindful Meditation in Nature,"mindful meditation, outdoor, nature, wellness, self-care, relaxation, calm, peaceful, serene, breathtaking, landscape, scenic, views, rocky cliff, mountains, lifestyle, health, fitness",6,no
concept_08.jpg,Remote Worker in Coffee Shop,"remote worker, laptop, coffee shop, work, remote, flexible, freelance, digital nomad, startup, entrepreneur, productivity, focus, modern, cozy, casual, stylish, career, job, office",3,no
concept_09.jpg,Fit Woman Running on Outdoor Track,"fit woman, running, outdoor, track, health, fitness, exercise, sports, athletic, motivation, determination, energy, dynamic, sunny, bright, outdoor recreation, lifestyle, wellness",18,no
concept_10.jpg,Backpacker Hiking on Mountain Trail,"backpacker, hiking, mountain, trail, adventure, travel, outdoor, recreation, leisure, fitness, nature, landscape, scenic, views, majestic, mountains, valleys, explore, discover",21,no
