Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Office Team Collaboration Meeting,"office, meeting, team, diverse, collaboration, professionals, wooden table, laptops, tablets, whiteboard, bright, airy, natural lighting, pastel colors, friendly, collaborative, mixed ages, ethnicities, abilities, wheelchair user",3,no
concept_02.jpg,Family Enjoying Outdoor Picnic Together,"family, picnic, outdoor, relaxed, diverse, children, park, blanket, wicker basket, healthy food, drink options, sunny sky, trees, joyful, serene, idyllic",12,no
concept_03.jpg,Chef Preparing Fresh Fruit Salad,"food, fruit, salad, kitchen, chef, diverse, exotic fruits, pineapples, mangoes, kiwis, bright, colorful, natural lighting, vibrant colors, energetic, creative",7,no
concept_04.jpg,Programmer Working Late at Night,"technology, programmer, office, late night, dark, moody, computer screen, keyboard, code, cool lighting, monochromatic colors, focused, intense, young, glasses, hoodie",19,no
concept_05.jpg,Mountain Lake Landscape at Sunset,"nature, mountain, lake, landscape, serene, peaceful, calming, trees, rocks, mountain range, warm lighting, earthy colors, birds, wooden boat, sunset",11,no
concept_06.jpg,Diverse Group of Friends Having Fun,"diversity, inclusion, friends, laughing, fun, park, outdoor, bright, colorful, natural lighting, vibrant colors, joyful, inclusive, ages, ethnicities, abilities",17,no
concept_07.jpg,Woman Practicing Yoga in Nature,"wellness, self-care, yoga, outdoor, nature, serene, peaceful, woman, flora, fauna, warm lighting, earthy colors, calming, meditative",6,no
concept_08.jpg,Remote Worker in Busy Coffee Shop,"remote work, coffee shop, laptop, headphones, productive, focused, busy, vibrant, warm lighting, rich colors, coffee cups, laptops",3,no
concept_09.jpg,Person Holding Recycling Bin and Smiling,"sustainability, eco, recycling, person, green, responsible, eco-friendly, warm lighting, vibrant colors, trees, flowers, recyclable materials",5,no
concept_10.jpg,Senior Couple Walking on Beach Together,"lifestyle, senior, couple, beach, walk, hand in hand, seagulls, warm lighting, soft colors, romantic, relaxing, beach chairs, umbrellas",12,no
