Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals are seated around a large wooden table in a bright and airy office meeting room, engaging in a collaborative discussion, with laptops and tablets open, and a whiteboar","office, meeting, team, diverse, collaboration, professionals, wooden table, laptops, tablets, whiteboard, bright, airy, natural lighting, pastel colors, friendly, collaborative, mixed ages, ethnicities, abilities, wheelchair user","Business, Office",no,no
concept_02.jpg,"A diverse family of four, including two children, are seated on a colorful blanket in a lush green park, enjoying a relaxing outdoor picnic, with a wicker picnic basket, and a variety of healthy food ","family, picnic, outdoor, relaxed, diverse, children, park, blanket, wicker basket, healthy food, drink options, sunny sky, trees, joyful, serene, idyllic","Lifestyle, Family",no,no
concept_03.jpg,"A diverse chef, wearing a white apron, is standing in a bright and colorful kitchen, preparing a fresh fruit salad, with a variety of exotic fruits, such as pineapples, mangoes, and kiwis, on a large ","food, fruit, salad, kitchen, chef, diverse, exotic fruits, pineapples, mangoes, kiwis, bright, colorful, natural lighting, vibrant colors, energetic, creative","Food, Kitchen",no,no
concept_04.jpg,"A young programmer, wearing glasses and a hoodie, is sitting in a dark and moody office, in front of a large computer screen, typing away on a keyboard, with a few lines of code on the screen, surroun","technology, programmer, office, late night, dark, moody, computer screen, keyboard, code, cool lighting, monochromatic colors, focused, intense, young, glasses, hoodie","Technology, Office",no,no
concept_05.jpg,"A serene mountain lake is surrounded by a few trees and rocks, with a majestic mountain range in the background, and a small wooden boat on the lake, under a warm and natural sunset lighting, with a f","nature, mountain, lake, landscape, serene, peaceful, calming, trees, rocks, mountain range, warm lighting, earthy colors, birds, wooden boat, sunset","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends, including people of different ages, ethnicities, and abilities, are laughing and having fun together, in a bright and colorful park or outdoor setting, surrounded by a few ","diversity, inclusion, friends, laughing, fun, park, outdoor, bright, colorful, natural lighting, vibrant colors, joyful, inclusive, ages, ethnicities, abilities","Diversity, Inclusion",no,no
concept_07.jpg,"A woman is practicing yoga, in a serene and peaceful outdoor park or garden, surrounded by nature, with a few flowers and trees in the scene, and a yoga mat on the ground, under warm and natural light","wellness, self-care, yoga, outdoor, nature, serene, peaceful, woman, flora, fauna, warm lighting, earthy colors, calming, meditative","Wellness, Self-care",no,no
concept_08.jpg,"A remote worker, wearing headphones and typing on a laptop, is sitting at a small table in a bustling and vibrant coffee shop, surrounded by other coffee shop patrons, and a few coffee cups and laptop","remote work, coffee shop, laptop, headphones, productive, focused, busy, vibrant, warm lighting, rich colors, coffee cups, laptops","Remote Work, Coffee Shop",no,no
concept_09.jpg,"A person, wearing a green t-shirt and holding a recycling bin, is standing in front of a green background, with a few recyclable materials, such as plastic bottles and paper, and a few trees and flowe","sustainability, eco, recycling, person, green, responsible, eco-friendly, warm lighting, vibrant colors, trees, flowers, recyclable materials","Sustainability, Eco",no,no
concept_10.jpg,"A senior couple, walking hand in hand, are strolling along the shore, on a serene and peaceful beach, with a few seagulls flying in the background, and a few beach chairs and umbrellas in the scene, u","lifestyle, senior, couple, beach, walk, hand in hand, seagulls, warm lighting, soft colors, romantic, relaxing, beach chairs, umbrellas","Lifestyle, Beach",no,no
