Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals seated in a conference room, engaged in discussion and collaboration. The room is bright and airy, with natural light pouring in through large windows.","diverse team, meeting room, conference room, collaboration, business, office, professionals, natural light, wooden table, discussion, engaged, relaxed, collaborative, diversity, inclusion, teamwork, communication","Business/Finance, People",no,no
concept_02.jpg,"A happy family of four walking together in a park, surrounded by lush green trees and flowers. The scene is warm and sunny, with natural light and soft shadows.","happy family, outdoors, park, walking, together, lifestyle, family, love, nature, green, flowers, sunshine, warmth, joy, carefree, freedom","People, Lifestyle",no,no
concept_03.jpg,"A colorful and appetizing bowl of fresh fruit salad, filled with seasonal fruits such as strawberries, blueberries, and grapes.","fresh fruit, salad bowl, seasonal fruits, food, drink, healthy, delicious, appetizing, colorful, natural light, refreshing, inviting, summer, vibrant","Food and Drink, Still Life",no,no
concept_04.jpg,"A modern and minimalist remote worker laptop setup, with a laptop, keyboard, and mouse on a sleek wooden desk, surrounded by natural light.","remote worker, laptop setup, minimalist, modern, natural light, wooden desk, productivity, focus, technology, work from home, freelance, flexible, comfortable","Technology, Business/Finance",no,no
concept_05.jpg,"A breathtaking and serene mountain landscape, with snow-capped peaks and lush green forests, surrounded by natural light and soft shadows.","mountain landscape, serene, snow-capped peaks, lush green forests, nature, environment, peaceful, calming, breathtaking, scenic, outdoors, adventure, exploration","Nature, Landscapes",no,no
concept_06.jpg,"A vibrant and lively group of friends from different ethnic and cultural backgrounds, gathered together in a park, surrounded by natural light and soft shadows.","diverse group, friends, park, gathered, inclusive, diversity, culture, ethnicity, vibrant, lively, joyful, community, togetherness, acceptance","People, Lifestyle",no,no
concept_07.jpg,"A serene and peaceful scene of a person practicing mindful meditation, seated on a cushion in a quiet and calming environment, surrounded by natural light and soft shadows.","mindful meditation, practice, quiet, calming, environment, serene, peaceful, focused, introspective, wellness, self-care, relaxation, calm, inner peace","Wellness, Lifestyle",no,no
concept_08.jpg,"A modern and comfortable home office workspace, with a desk, chair, and laptop, surrounded by natural light and a warm and neutral color palette.","home office, workspace, modern, comfortable, natural light, desk, chair, laptop, productivity, organization, remote work, freelance, flexible, work from home","Business/Finance, Technology",no,no
concept_09.jpg,"A warm and tender scene of a loving family moment, with a mother, father, and child embracing and smiling, surrounded by natural light and soft shadows.","loving family, moment, mother, father, child, embrace, smile, natural light, soft shadows, joyful, heartwarming, love, family, relationships, togetherness","People, Lifestyle",no,no
concept_10.jpg,"A vibrant and dynamic scene of an inclusive workplace meeting, with a diverse group of professionals gathered around a table, surrounded by natural light and soft shadows.","inclusive workplace, meeting, diverse professionals, natural light, soft shadows, collaborative, respectful, diversity, inclusion, culture, ethnicity, vibrant, dynamic, teamwork","Business/Finance, People",no,no
