Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting in Conference Room,"diverse team, meeting room, conference room, collaboration, business, office, professionals, natural light, wooden table, discussion, engaged, relaxed, collaborative, diversity, inclusion, teamwork, communication",3,no
concept_02.jpg,Happy Family Walking in Park Together,"happy family, outdoors, park, walking, together, lifestyle, family, love, nature, green, flowers, sunshine, warmth, joy, carefree, freedom",12,no
concept_03.jpg,Fresh Fruit Salad Bowl with Seasonal Fruits,"fresh fruit, salad bowl, seasonal fruits, food, drink, healthy, delicious, appetizing, colorful, natural light, refreshing, inviting, summer, vibrant",7,no
concept_04.jpg,Remote Worker Laptop Setup with Natural Light,"remote worker, laptop setup, minimalist, modern, natural light, wooden desk, productivity, focus, technology, work from home, freelance, flexible, comfortable",19,no
concept_05.jpg,Serene Mountain Landscape with Snow-Capped Peaks,"mountain landscape, serene, snow-capped peaks, lush green forests, nature, environment, peaceful, calming, breathtaking, scenic, outdoors, adventure, exploration",11,no
concept_06.jpg,Diverse Group of Friends Gathering in Park,"diverse group, friends, park, gathered, inclusive, diversity, culture, ethnicity, vibrant, lively, joyful, community, togetherness, acceptance",13,no
concept_07.jpg,Mindful Meditation Practice in Quiet Environment,"mindful meditation, practice, quiet, calming, environment, serene, peaceful, focused, introspective, wellness, self-care, relaxation, calm, inner peace",6,no
concept_08.jpg,Modern Home Office Workspace with Natural Light,"home office, workspace, modern, comfortable, natural light, desk, chair, laptop, productivity, organization, remote work, freelance, flexible, work from home",3,no
concept_09.jpg,"Loving Family Moment with Mother, Father, and Child","loving family, moment, mother, father, child, embrace, smile, natural light, soft shadows, joyful, heartwarming, love, family, relationships, togetherness",12,no
concept_10.jpg,Inclusive Workplace Meeting with Diverse Professionals,"inclusive workplace, meeting, diverse professionals, natural light, soft shadows, collaborative, respectful, diversity, inclusion, culture, ethnicity, vibrant, dynamic, teamwork",3,no
