Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating in Office,"office, meeting, diverse team, collaboration, modern, city view, natural light, relaxed, professionals, conference room, laptops, comfortable chairs, wooden table, teamwork, business, corporate, company, staff, employees, workplace",3,no
concept_02.jpg,Active Senior Hiking in Nature,"senior, hiking, outdoors, nature, active, trail, greenery, blue sky, golden hour, walking stick, hiking boots, fitness, health, wellness, leisure, retirement, travel, adventure, scenic, landscape",12,no
concept_03.jpg,Healthy Breakfast Table Setting,"breakfast, healthy, food, fruits, nuts, whole grain, cereals, table setting, minimalist, natural light, warm colors, fresh flowers, cookbook, juice, wellness, nutrition, meal, morning, kitchen",7,no
concept_04.jpg,Person Wearing Virtual Reality Headset,"virtual reality, VR, headset, gaming, technology, futuristic, modern, minimalist, cityscape, neon lights, innovation, future, computer, gadget, device, interactive, immersive",19,no
concept_05.jpg,Wind Farm Generating Renewable Energy,"wind farm, renewable energy, sustainable, environment, nature, landscape, turbines, blue sky, rolling hills, green technology, eco-friendly, conservation, power generation, alternative energy, climate change",5,no
concept_06.jpg,Diverse Group of Friends Having Fun,"diversity, inclusion, friends, fun, laughter, city street, vibrant, energetic, warm lighting, natural, emotions, smiling, cultural backgrounds, ethnicity, community, togetherness, social, relationship",13,no
concept_07.jpg,Person Meditating in Nature,"meditation, mindfulness, wellness, self-care, nature, outdoors, peaceful, serene, calm, relaxed, focused, mindful, yoga, relaxation, stress relief, mental health",6,no
concept_08.jpg,Home Office Workspace with Laptop,"home office, remote work, laptop, workspace, cozy, modern, comfortable, inviting, natural light, warm colors, plants, coffee, productivity, flexibility, work from home, telecommuting",3,no
concept_09.jpg,Solo Female Traveler Exploring City,"solo travel, female traveler, city exploration, historic buildings, lively atmosphere, vibrant, dynamic, bright lighting, natural, expression, pedestrians, street performers, adventure, travel, exploration, culture, history",21,no
concept_10.jpg,Modern Conference Room with Video Screen,"conference room, modern, high-tech, video screen, seated professionals, sleek, minimalist, cool lighting, neutral colors, laptops, notebooks, innovation, collaboration, business, corporate, meeting, presentation",3,no
