Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Office,"diverse team, office meeting, collaboration, inclusion, business, corporate, modern office, conference room, natural light, wooden table, professionals, discussion, teamwork, equality, diversity, office space, workplace, meeting, strategy",13,no
concept_02.jpg,Happy Family Enjoying Outdoor Picnic,"happy family, outdoor picnic, park, sunny day, children, parents, smiling, interacting, food, drinks, games, blanket, nature, outdoors, lifestyle, family time, quality time, togetherness, love, happiness",12,no
concept_03.jpg,Healthy Breakfast Options On Table,"healthy breakfast, food options, fresh fruits, granola, yogurt, eggs, wooden table, natural light, warm atmosphere, appetizing, inviting, breakfast, morning, meal, nutrition, wellness, health",7,no
concept_04.jpg,Person Working On Laptop In Office,"person working, laptop, office, modern, minimalist, workspace, soft focus, cool lighting, monochromatic, eye-level, focused, productive, determined, ergonomic chair, comfortable, technology, productivity",19,no
concept_05.jpg,Serene Landscape With Mountains And Stream,"serene landscape, misty mountains, trees, stream, soft focus, warm lighting, earthy, panoramic, peaceful, calming, nature, environment, outdoors, scenic, beautiful, relaxing, tranquil",11,no
concept_06.jpg,Diverse Group Of Friends Socializing,"diverse group, friends, socializing, laughing, natural light, bright, eye-level, joyful, inclusive, diversity, inclusion, equality, friendship, togetherness, love, acceptance, community",13,no
concept_07.jpg,Person Meditating In Nature Scene,"person meditating, nature, soft focus, warm lighting, earthy, low angle, calming, contemplative, meditation, relaxation, wellness, self-care, mindfulness, peaceful, serene, natural, outdoors",6,no
concept_08.jpg,Person Working From Home Office,"person working, home office, laptop, natural light, warm, eye-level, focused, productive, determined, ergonomic chair, plants, bookshelf, remote work, work from home, comfortable, modern, home workspace",19,no
concept_09.jpg,Wind Turbines Generating Renewable Energy,"wind turbines, renewable energy, sustainable, futuristic, scenic, soft focus, cool lighting, blue, panoramic, innovative, environmental, green, eco-friendly, clean energy, sustainability, energy, technology",10,no
concept_10.jpg,Person Hiking In Mountain Landscape,"person hiking, mountains, soft focus, warm lighting, earthy, low angle, exciting, liberating, adventure, travel, outdoors, nature, scenic, beautiful, majestic, mountain range, rocky trail, backpack",21,no
