Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating in Office,"diverse team, office meeting, collaboration, modern conference room, natural light, relaxed mood, inclusion, diversity, teamwork, business, office, corporate, meeting, discussion, laptops, notes, whiteboard, wooden table, comfortable chairs, engaged, focused",3,no
concept_02.jpg,Woman Practicing Yoga on Beach,"yoga, beach, outdoor activity, healthy lifestyle, nature, ocean, sunrise, serene, peaceful, relaxation, wellness, fitness, woman, young, .active, outdoors, coastal, rocky, seagulls, calm, warm",12,no
concept_03.jpg,Colorful Fruit Salad with Nuts,"fruit salad, exotic fruits, nuts, granola, colorful, healthy, food, breakfast, brunch, lunch, snack, fresh, herbs, spoon, linen, tablecloth, vibrant, lively, bright, natural",7,no
concept_04.jpg,Young Man Coding on Laptop,"coding, laptop, coffee shop, young man, modern, natural light, focused, relaxed, atmosphere, city view, window, books, coffee, programming, development, software, technology, innovation, startup, entrepreneur",19,no
concept_05.jpg,Serene Mountain Landscape at Sunrise,"mountain landscape, serene, sunrise, calm lake, trees, peaceful, tranquil, nature, environment, outdoors, scenic, rocky, misty, atmosphere, warm, soft, relaxing, calming, serenity",11,no
concept_06.jpg,Diverse Friends Laughing Together,"diverse friends, laughing, having fun, park, sunny day, joyful, relaxed, atmosphere, trees, lawn, inclusion, diversity, friendship, togetherness, community, social, gatherings, outdoors, recreational, leisure",13,no
concept_07.jpg,Woman Practicing Mindful Meditation,"mindful meditation, peaceful, outdoor setting, nature, candles, calming, serene, relaxation, wellness, self-care, meditation, mindfulness, yoga, breathing, relaxing, calm, soothing, tranquil",6,no
concept_08.jpg,Remote Worker in Coffee Shop,"remote work, coffee shop, laptop, notes, coffee, focused, productive, atmosphere, relaxed, coding, books, remote worker, freelancer, digital nomad, work from anywhere, flexible, coffee culture, cafe",3,no
concept_09.jpg,Eco-Friendly Packaging Options,"eco-friendly, packaging, sustainable, recycled, biodegradable, responsible, environmental, green, ecology, conservation, nature, plants, wooden table, innovative, creative, earth-friendly",5,no
concept_10.jpg,Student Learning Online with Resources,"student, learning, online, laptop, books, notes, focused, curious, atmosphere, relaxed, educational, resources, e-learning, distance learning, remote education, school, university, college, knowledge, information",16,no
