Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of people from different ethnic backgrounds and age groups sitting in a conference room, engaged in a discussion. They are surrounded by laptops, notes, and a whiteboard.","diverse team, office meeting, collaboration, modern conference room, natural light, relaxed mood, inclusion, diversity, teamwork, business, office, corporate, meeting, discussion, laptops, notes, whiteboard, wooden table, comfortable chairs, engaged, focused","Business & Finance, People",no,no
concept_02.jpg,"A young woman practicing yoga on a rocky beach, surrounded by a calm ocean and a few seagulls. The scene is peaceful and serene, with a warm and soft lighting.","yoga, beach, outdoor activity, healthy lifestyle, nature, ocean, sunrise, serene, peaceful, relaxation, wellness, fitness, woman, young, .active, outdoors, coastal, rocky, seagulls, calm, warm","Lifestyle, Travel",no,no
concept_03.jpg,"A large bowl of fruit salad, containing a variety of exotic fruits, nuts, and granola. The scene is colorful and lively, with a bright and natural lighting.","fruit salad, exotic fruits, nuts, granola, colorful, healthy, food, breakfast, brunch, lunch, snack, fresh, herbs, spoon, linen, tablecloth, vibrant, lively, bright, natural","Food & Drink, Still Life",no,no
concept_04.jpg,"A young man sitting in a modern coffee shop, coding on a laptop. He is surrounded by a few coding books, a cup of coffee, and a large window with a city view.","coding, laptop, coffee shop, young man, modern, natural light, focused, relaxed, atmosphere, city view, window, books, coffee, programming, development, software, technology, innovation, startup, entrepreneur","Technology, Business & Finance",no,no
concept_05.jpg,"A serene mountain landscape at sunrise, with a calm lake in the foreground and a few trees in the background. The scene is peaceful and tranquil, with a soft and warm lighting.","mountain landscape, serene, sunrise, calm lake, trees, peaceful, tranquil, nature, environment, outdoors, scenic, rocky, misty, atmosphere, warm, soft, relaxing, calming, serenity","Nature, Landscapes",no,no
concept_06.jpg,"A group of diverse friends sitting in a park, laughing and having fun together. The scene is joyful and relaxed, with a bright and natural lighting.","diverse friends, laughing, having fun, park, sunny day, joyful, relaxed, atmosphere, trees, lawn, inclusion, diversity, friendship, togetherness, community, social, gatherings, outdoors, recreational, leisure","People, Lifestyle",no,no
concept_07.jpg,"A woman practicing mindful meditation in a peaceful outdoor setting, surrounded by nature and a few candles. The scene is calming and serene, with a soft and warm lighting.","mindful meditation, peaceful, outdoor setting, nature, candles, calming, serene, relaxation, wellness, self-care, meditation, mindfulness, yoga, breathing, relaxing, calm, soothing, tranquil","Wellness, Lifestyle",no,no
concept_08.jpg,"A remote worker sitting in a coffee shop, typing on a laptop with a few notes and a cup of coffee nearby. The scene is focused and productive, with a natural and bright lighting.","remote work, coffee shop, laptop, notes, coffee, focused, productive, atmosphere, relaxed, coding, books, remote worker, freelancer, digital nomad, work from anywhere, flexible, coffee culture, cafe","Business & Finance, Technology",no,no
concept_09.jpg,"A person holding a package made of eco-friendly materials, such as recycled paper and biodegradable plastic. The scene is sustainable and responsible, with a natural and bright lighting.","eco-friendly, packaging, sustainable, recycled, biodegradable, responsible, environmental, green, ecology, conservation, nature, plants, wooden table, innovative, creative, earth-friendly","Environment, Business & Finance",no,no
concept_10.jpg,"A student sitting at a desk, looking at a laptop with a few books and notes nearby. The scene is focused and curious, with a soft and warm lighting.","student, learning, online, laptop, books, notes, focused, curious, atmosphere, relaxed, educational, resources, e-learning, distance learning, remote education, school, university, college, knowledge, information","Education, People",no,no
