Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of five professionals from different ethnic backgrounds sitting around a wooden table in a conference room, engaged in a discussion. The room is filled with natural light and has a city view.","diverse team, office meeting, conference room, city view, natural light, wooden table, professional, business, corporate, workplace, teamwork, communication, collaboration, diversity, inclusion, meeting, discussion, brainstorming, strategy","Business, Office",no,no
concept_02.jpg,"A fit senior woman in her 60s hiking on a dirt trail in a forest, surrounded by lush green trees. She is wearing hiking gear and has a backpack on.","senior woman, hiking, outdoors, nature, forest, trail, active, fit, adventure, explore, travel, wellness, health, fitness, aging, retirement, leisure, recreation","Lifestyle, Sports",no,no
concept_03.jpg,"A close-up image of a freshly brewed cup of coffee, with a few coffee beans and a pastry in the background. The coffee is hot and steaming.","coffee, cup, freshly brewed, hot, steaming, caffeine, beverage, breakfast, morning, routine, coffee beans, pastry, bakery, cafe, coffee shop","Food, Drinks",no,no
concept_04.jpg,"A person wearing a virtual reality headset, standing in a modern living room. The room is filled with natural light and has a city view.","virtual reality, VR, headset, gaming, technology, innovation, future, immersive, experiential, entertainment, leisure, recreation, fun, play","Technology, Gaming",no,no
concept_05.jpg,"A solar panel farm surrounded by lush green hills and blue sky. The farm is made up of rows of solar panels, with a few wind turbines in the background.","solar panels, farm, renewable energy, sustainability, green, environment, nature, conservation, ecology, energy, power, clean, sustainable, eco-friendly","Environment, Conservation",no,no
concept_06.jpg,"A diverse group of friends from different ethnic backgrounds laughing and chatting together. They are standing in a modern living room, with a city view outside the window.","diverse group, friends, laughing, chatting, together, diversity, inclusion, multicultural, ethnic, background, community, social, connection, relationship, friendship","People, Diversity",no,no
concept_07.jpg,"A person meditating on a beach, surrounded by calm waves and blue sky. The person is sitting in a lotus position, with eyes closed and a peaceful expression.","meditation, beach, relaxation, calm, peaceful, serene, soothing, wellness, self-care, mindfulness, yoga, nature, outdoors, coastal, seaside","Wellness, Self-Care",no,no
concept_08.jpg,"A person working from a home office, surrounded by laptop, papers, and coffee. The person is sitting in a comfortable chair, with a few plants in the background.","remote work, home office, work from home, laptop, coffee,  papers, productivity, focus, comfort, flexibility, freelance, entrepreneur, small business, startup","Business, Office",no,no
concept_09.jpg,"A diverse family from different ethnic backgrounds celebrating a holiday together. They are standing in a living room, surrounded by a decorated tree and gifts.","diverse family, holiday, celebration, together, love, joy, festive, vibrant, colorful, decorations, tree, gifts, presents, family time, tradition","People, Holidays",no,no
concept_10.jpg,"A young woman practicing yoga outdoors, surrounded by nature and greenery. She is standing in a serene and peaceful environment, with a few flowers and trees in the background.","yoga, outdoors, nature, greenery, serene, peaceful, calming, relaxing, wellness, self-care, mindfulness, fitness, health, lifestyle, leisure","Lifestyle, Wellness",no,no
