Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals gathered around a conference table, engaging in a discussion, with laptops and notepads present, in a modern office setting.","team meeting, diverse team, office setting, modern conference room, laptops, notepads, discussion, project planning, business meeting, professional, diversity, inclusion, office workers, colleagues, coworkers, corporate, company, organization","Business, Office",no,no
concept_02.jpg,"A woman sitting in a meditation pose, surrounded by nature, with a calm lake and trees in the background, in a peaceful outdoor setting.","meditation, outdoor meditation, nature, woman meditating, relaxation, wellness, self-care, mindfulness, serenity, peaceful, calm, lake, park, trees, birds, outdoors, fresh air, healthy living","Lifestyle, Wellness",no,no
concept_03.jpg,"A large bowl filled with a variety of fresh fruits, including strawberries, blueberries, and pineapple, in a colorful and appetizing arrangement.","fruit salad, fresh fruit, healthy eating, food, drink, breakfast, lunch, snack, dinner, appetizing, colorful, vibrant, strawberries, blueberries, pineapple, grapefruit, orange, lemon","Food, Fruit",no,no
concept_04.jpg,"A person sitting at a small table in a coffee shop, working on a laptop, with a cup of coffee nearby, in a relaxed and modern setting.","remote work, coffee shop, laptop, computer, work from home, freelance, telecommute, digital nomad, modern work, flexible work, coffee, cafe, coworking, productivity, work-life balance","Technology, Remote Work",no,no
concept_05.jpg,"A mountain landscape at sunrise, with a serene lake in the foreground, surrounded by trees and rocks, in a peaceful and natural setting.","mountain landscape, nature, environment, sunrise, lake, trees, rocks, peaceful, serene, breathtaking, beautiful, scenic, outdoors, wilderness, conservation, ecology, geology","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends laughing and having fun together, in a city park setting, with a few people in the background.","diverse group, friends, laughing, having fun, city park, outdoors, recreation, leisure, social, community, inclusion, diversity, equality, friendship, togetherness, joy, happiness","People, Diversity",no,no
concept_07.jpg,"A woman practicing yoga in a peaceful outdoor setting, surrounded by nature, with a lake and trees in the background.","yoga, woman practicing yoga, outdoor yoga, nature, relaxation, wellness, self-care, mindfulness, meditation, exercise, fitness, health, outdoors, peaceful, serene, calm","Wellness, Self-Care",no,no
concept_08.jpg,"A person sitting at a desk in a home office, working on a laptop, with a cup of coffee nearby, in a relaxed and modern setting.","remote work, work from home, home office, laptop, computer, coffee, freelance, telecommute, digital nomad, modern work, flexible work, productivity, work-life balance, comfort, convenience","Remote Work, Home Office",no,no
concept_09.jpg,"A person holding a stack of money, with a city background, and a few financial documents and a calculator nearby, in a realistic and professional setting.","money, cash, finance, person holding money, city background, financial documents, calculator, economy, business, wealth, prosperity, success, investment, savings, budgeting, financial planning","Finance, Money",no,no
concept_10.jpg,"A diverse team of professionals collaborating in a modern office, with a whiteboard and sticky notes, in a dynamic and energetic setting.","diverse team, collaboration, modern office, whiteboard, sticky notes, brainstorming, idea generation, problem-solving, communication, teamwork, partnership, diversity, inclusion, equality, corporate, business, company","Business, Office",no,no
