Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting in Modern Office,"office, meeting, diverse, team, modern, conference, room, professionals, discussion, natural, light, cityscape, business, finance, corporate, company, management, leadership, strategy, planning",3,no
concept_02.jpg,Senior Woman Hiking in Nature,"senior, woman, hiking, outdoors, nature, mountain, trail, fitness, health, wellness, adventure, freedom, scenic, landscape, leisure, activity, retirement, active",9,no
concept_03.jpg,Fresh Fruit Salad for Breakfast,"fruit, salad, breakfast, healthy, food, fresh, colorful, modern, kitchen, morning, meal, nutrition, wellness, diet, delicious, appetizing, vibrant",7,no
concept_04.jpg,Young Programmer Working on Laptop,"programmer, coding, laptop, young, modern, minimalist, desk, work, job, career, technology, software, development, digital, innovation, startup, entrepreneur",19,no
concept_05.jpg,Serene Mountain Lake at Sunrise,"mountain, lake, landscape, serene, calm, reflective, water, trees, majestic, sunrise, golden, light, mist, nature, environment, outdoors, scenic, beautiful",11,no
concept_06.jpg,Diverse Group of Friends Laughing Together,"diverse, group, friends, laughing, fun, together, modern, urban, setting, bright, colorful, inclusive, unity, community, social, culture, diversity, inclusion",17,no
concept_07.jpg,Woman Meditating in Nature,"woman, meditating, outdoors, nature, peaceful, serene, calm, focused, mindful, relaxation, wellness, self-care, health, fitness, yoga, meditation",6,no
concept_08.jpg,Remote Worker in Coffee Shop,"remote, worker, laptop, coffee, shop, modern, cozy, atmosphere, focused, productive, flexible, comfortable, work, job, career, digital, nomad",3,no
concept_09.jpg,Solar Panel Installation on Residential Roof,"solar, panel, installation, residential, roof, modern, innovative, sustainability, environmental, responsibility, eco-friendly, renewable, energy, green, technology",5,no
concept_10.jpg,Diverse Team Collaborating in Modern Office,"diverse, team, collaborating, office, modern, open, workspace, bright, airy, atmosphere, creative, innovative, productive, efficient, digital, tools, devices, business, finance",3,no
