Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals are seated in a conference room, engaged in a discussion. The room is filled with natural light and features a large wooden table and modern chairs. The cityscape outs","office, meeting, diverse, team, modern, conference, room, professionals, discussion, natural, light, cityscape, business, finance, corporate, company, management, leadership, strategy, planning","Business, Office",no,no
concept_02.jpg,"A fit senior woman is hiking alone on a mountain trail, surrounded by lush green trees and a clear blue sky. The image conveys a sense of freedom and adventure, with the woman looking out at the sceni","senior, woman, hiking, outdoors, nature, mountain, trail, fitness, health, wellness, adventure, freedom, scenic, landscape, leisure, activity, retirement, active","Lifestyle, Health",no,no
concept_03.jpg,"A colorful and fresh fruit salad is arranged in a bowl, featuring a variety of fruits such as strawberries, blueberries, and pineapple. The image is set in a modern kitchen with a bright and airy atmo","fruit, salad, breakfast, healthy, food, fresh, colorful, modern, kitchen, morning, meal, nutrition, wellness, diet, delicious, appetizing, vibrant","Food, Breakfast",no,no
concept_04.jpg,"A young programmer is sitting at a desk, focused on coding on a laptop. The image features a clean and simple background, with a soft natural light illuminating the scene.","programmer, coding, laptop, young, modern, minimalist, desk, work, job, career, technology, software, development, digital, innovation, startup, entrepreneur","Technology, Computer",no,no
concept_05.jpg,"A serene mountain lake is reflected in the calm water surface, surrounded by lush green trees and majestic mountains. The image features a warm and golden light illuminating the scene, with a subtle m","mountain, lake, landscape, serene, calm, reflective, water, trees, majestic, sunrise, golden, light, mist, nature, environment, outdoors, scenic, beautiful","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends are laughing and having fun together, featuring people of different ages, ethnicities, and abilities. The image is set in a modern urban setting, with a bright and colorful ","diverse, group, friends, laughing, fun, together, modern, urban, setting, bright, colorful, inclusive, unity, community, social, culture, diversity, inclusion","Lifestyle, People",no,no
concept_07.jpg,"A woman is meditating outdoors, surrounded by nature, with a calm and focused expression. The image features a soft and warm light illuminating the scene, with a subtle blur effect to enhance the sens","woman, meditating, outdoors, nature, peaceful, serene, calm, focused, mindful, relaxation, wellness, self-care, health, fitness, yoga, meditation","Wellness, Self-Care",no,no
concept_08.jpg,"A remote worker is sitting in a coffee shop, focused on work on a laptop. The image features a warm and inviting atmosphere, with a blurred background to emphasize the worker's focus and productivity.","remote, worker, laptop, coffee, shop, modern, cozy, atmosphere, focused, productive, flexible, comfortable, work, job, career, digital, nomad","Business, Remote Work",no,no
concept_09.jpg,"A team of workers are installing solar panels on a residential roof, featuring a modern and innovative design. The image is set in a bright and sunny atmosphere, with a focus on sustainability and env","solar, panel, installation, residential, roof, modern, innovative, sustainability, environmental, responsibility, eco-friendly, renewable, energy, green, technology","Sustainability, Energy",no,no
concept_10.jpg,"A diverse team is collaborating in an office, featuring a modern and open workspace. The image is set in a bright and airy atmosphere, with a focus on creativity, innovation, and productivity.","diverse, team, collaborating, office, modern, open, workspace, bright, airy, atmosphere, creative, innovative, productive, efficient, digital, tools, devices, business, finance","Business, Office",no,no
