Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of colleagues from different backgrounds and ages are seated around a table in a meeting room, engaged in a discussion. They are using laptops and taking notes.","office, meeting, team, diverse, colleagues, discussion, laptops, notes, wooden table, natural light, relaxed, business, corporate, professionals, workplace, teamwork, communication, collaboration, inclusion","Business, People",no,no
concept_02.jpg,"A young woman is standing on a yoga mat in a serene outdoor setting, surrounded by trees and a body of water. She is in a yoga pose, with her eyes closed and a peaceful expression.","yoga, outdoors, nature, serene, peaceful, woman, young, wellness, fitness, health, relaxation, meditation, mindfulness, greenery, trees, water, mat, exercise, flexibility","Lifestyle, Wellness",no,no
concept_03.jpg,"A bowl of fresh fruit salad with a variety of colorful fruits such as strawberries, blueberries, and pineapple. The bowl is placed on a wooden table with a blurred background.","fruit, salad, bowl, fresh, colorful, variety, strawberries, blueberries, pineapple, healthy, nutrition, wellness, food, dish, breakfast, lunch, snack, delicious, tasty","Food, Fruit",no,no
concept_04.jpg,"A person is working on a laptop in a remote outdoor setting, surrounded by trees and a body of water. The person is seated on a rock or a bench, with a relaxed expression.","laptop, remote, outdoors, nature, work, relaxed, person, natural light, warm colors, trees, water, rock, bench, screen glow, technology, mobile, flexible, freelance","Technology, Remote Work",no,no
concept_05.jpg,"A serene mountain landscape with snow-capped peaks, a lake, and surrounding trees and greenery. The scene is peaceful and calm, with a sense of depth and natural beauty.","mountain, landscape, serene, peaceful, nature, lake, river, trees, greenery, snow-capped, peaks, natural light, calm, relaxing, outdoors, environment, conservation, wilderness","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends are socializing in a park or a backyard, laughing and talking together. The group includes people of different ages, ethnicities, and abilities, all relaxed and enjoying eac","diverse, group, friends, socializing, outdoors, park, backyard, natural light, warm colors, lively, laughter, conversation, relaxed, inclusion, diversity, equality, community, togetherness","People, Diversity",no,no
concept_07.jpg,"A woman is meditating in a peaceful environment, seated on a cushion or a chair, surrounded by plants and a minimalist background. She has her eyes closed and a calm expression, exuding serenity and i","meditation, peaceful, environment, woman, calm, serene, inner peace, relaxation, mindfulness, wellness, self-care, nature, plants, minimalist, simple, clutter-free, zen","Wellness, Meditation",no,no
concept_08.jpg,"A person is working from a coffee shop, seated at a small table with a laptop and a coffee cup. The coffee shop is bustling with activity, with other people working or chatting in the background.","coffee shop, remote work, laptop, productivity, community, bustling, natural light, warm colors, activity, work, freelance, mobile, flexible, cafe, co-working, startups","Business, Remote Work",no,no
concept_09.jpg,"A diverse team is brainstorming ideas in a modern office setting, seated around a whiteboard or a glass wall. The team is surrounded by sticky notes and markers, and is engaged in a creative and colla","team, brainstorming, ideas, diverse, office, modern, natural light, bright colors, creative, collaboration, innovation, problem-solving, whiteboard, sticky notes, markers, business, corporate, professionals","Business, Teamwork",no,no
concept_10.jpg,"An active senior couple is hiking outdoors, walking on a trail surrounded by trees and a scenic landscape. The couple is engaged and active, enjoying each other's company and the natural beauty of the","senior, couple, hiking, outdoors, active, healthy, adventurous, nature, trees, landscape, trail, walking, together, love, relationship, fitness, wellness, aging","Lifestyle, Seniors",no,no
