Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of professionals from different ethnic backgrounds seated around a conference table in a modern office, engaged in a discussion. The room is well-lit with natural light and has a minimalist de","diverse team, meeting room, office, conference table, modern office, natural light, professional, business, orporate, teamwork, communication, collaboration, diversity, inclusion, office setting, business meeting, strategy, planning, discussion","Business, Office",no,no
concept_02.jpg,"A young woman wearing athletic wear and a fitness tracker, jogging in a park on a sunny day. The scene is set amidst lush greenery and vibrant flowers, with a clear blue sky in the background.","young woman, outdoor exercise, jogging, park, fitness, health, wellness,  athletic wear, fitness tracker, sunlight, nature, greenery, flowers, blue sky, determination, energy, lifestyle, activity, sports","Lifestyle, Health",no,no
concept_03.jpg,"A breakfast plate with a variety of colorful fruits, whole grain toast, and a steaming cup of coffee, set on a minimalist wooden table. The scene is lit with soft, natural light, highlighting the fres","healthy breakfast, meal plate, fruits, whole grain, coffee, minimalist, natural light, food, drink, nutrition, wellness, morning meal, healthy eating, fresh ingredients, colorful, appetizing","Food, Drink",no,no
concept_04.jpg,"A remote worker's laptop setup on a minimalist desk in a cozy home office. The scene includes a sleek laptop, a large monitor, and a few plants, with a warm and inviting ambiance.","remote worker, laptop setup, home office, minimalist desk, productivity, comfort, technology, work from home, flexibility, freelance, entrepreneur, modern, cozy, workspace, office setup, equipment","Technology, Office",no,no
concept_05.jpg,"A panoramic view of a scenic mountain landscape, with snow-capped peaks, lush green forests, and a serene lake in the distance, set against a clear blue sky. The scene is bathed in warm, golden light,","mountain landscape, scenic view, snow-capped peaks, lush forests, serene lake, clear blue sky, nature, environment, outdoors, panoramic, majestic, tranquil, breathtaking, wilderness, ecology, conservation","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends socializing and laughing together in a modern, trendy cafe. The scene is set amidst a warm and welcoming atmosphere, with a focus on the joy and camaraderie of the group.","diverse group, friends, socializing, laughter, cafe, modern, trendy, welcoming, atmosphere, joy, camaraderie, diversity, inclusion, equality, togetherness, community, friendship, social","Lifestyle, People",no,no
concept_07.jpg,"A person practicing mindful meditation, sitting on a cushion on a minimalist floor, surrounded by a few plants and a calm background. The scene is set in a warm, soft light, with a focus on the tranqu","mindful meditation, practice, serene, peaceful, minimalist, plants, calm, background, wellness, self-care, relaxation, focus, tranquility, meditation, yoga, mindfulness, inner peace","Wellness, Self-care",no,no
concept_08.jpg,"A remote worker's laptop setup in a coffee shop, with a sleek laptop, a few notes, and a cup of coffee, on a small wooden table. The scene is set amidst a warm and inviting atmosphere, with a focus on","remote worker, coffee shop, laptop setup, productivity, flexibility, freelance, entrepreneur, modern, bustling, atmosphere, work from anywhere, coffee, laptop, notes, remote, work, flexible","Business, Technology",no,no
concept_09.jpg,"A student studying in a library, with a stack of books, a notebook, and a laptop, on a wooden desk. The scene is set in a warm, soft light, with a focus on the concentration and determination of the s","student, studying, library, books, notebook, laptop, wooden desk, concentration, determination, education, learning, knowledge, library, study, academic, school, university","Education, Learning",no,no
concept_10.jpg,"A diverse team collaborating and working together in a modern, trendy office, with a whiteboard, sticky notes, and laptops. The scene is set amidst a warm and welcoming atmosphere, with a focus on the","diverse team, collaboration, modern office, trendy, whiteboard, sticky notes, laptops, creativity, camaraderie, diversity, inclusion, equality, teamwork, communication, problem-solving, innovation, business","Business, Office",no,no
