Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting In Office,"business, office, meeting, diverse, team, collaboration, conference, room, wooden, table, natural, light, friendly, professional, discussion, engaged, seated, diversity, inclusion, workplace, corporate, company",3,no
concept_02.jpg,Person Relaxing In Park Outdoors,"lifestyle, relaxation, outdoors, park, nature, serene, peaceful, person, blanket, trees, birds, flying, sky, warm, soft, light, earthy, calm, relaxing, leisure, recreation, wellness",12,no
concept_03.jpg,Fresh Healthy Breakfast Plate,"food, drink, breakfast, fresh, healthy, plate, fruits, nuts, granola, wooden, table, natural, light, vibrant, colorful, appetizing, healthy, nutrition, wellness, morning, meal",7,no
concept_04.jpg,Person Working On Laptop At Desk,"technology, laptop, work, desk, person, screens, cables, modern, sleek,  workspace, cool, neutral, light, monochromatic, focused, productive, office, remote, work-from-home, computer, software",19,no
concept_05.jpg,Beautiful Mountain Landscape Scenery,"nature, environment, mountain, landscape, trees, lake, sky, natural, light, earthy, serene, awe-inspiring, outdoors, recreation, leisure, travel, adventure, scenic, beautiful, majestic",11,no
concept_06.jpg,Diverse Group Of Friends Standing Together,"diversity, inclusion, group, friends, different, ages, ethnicities, abilities, standing, together, smiling, natural, light, colorful, happy, inclusive, social, community, equality, respect, friendship",13,no
concept_07.jpg,Person Meditating In Nature Outdoors,"wellness, self-care, meditation, nature, outdoors, person, rock, trees, birds, flying, sky, natural, light, earthy, calm, relaxing, peaceful, serene, mindfulness, yoga, relaxation",6,no
concept_08.jpg,Person Working From Home At Desk,"remote, work, home, person, desk, laptop, plants, window, city, natural, light, pastel, focused, productive, cozy, modern, workspace, freelance, digital, nomad",3,no
concept_09.jpg,Person Running In Park Outdoors,"health, fitness, running, park, outdoors, person, trees, sky, natural, light, vibrant, active, healthy, exercise, workout, sports, recreation, leisure, wellness",18,no
concept_10.jpg,Beautiful Sunset Landscape Scenery,"nature, environment, sunset, landscape, trees, lake, mountains, sky, natural, light, earthy, serene, awe-inspiring, outdoors, recreation, leisure, travel, adventure, scenic, beautiful, majestic",11,no
