Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Meeting,"team, meeting, diverse, collaboration, office, conference, room, business, professionals, discussion, laptops, notebooks, natural, light, windows, friendly, collaborative, dynamic, engaged",3,no
concept_02.jpg,Woman Enjoying Coffee At Home,"woman, coffee, relaxation, cozy, intimate, couch, books, laptop, warm, lighting, calm, peaceful, comfort, home, leisure, lifestyle",12,no
concept_03.jpg,Fresh Fruit Salad With Yogurt,"fruit, salad, fresh, colorful, strawberries, blueberries, pineapple, yogurt, utensils, wooden, table, natural, light, bright, cheerful, healthy, food, breakfast",7,no
concept_04.jpg,Man Working On Laptop Outdoors,"man, laptop, working, outside, park, rooftop, cityscape, landscape, soft, lighting, productive, focused, concentration, coffee, papers, remote, work, technology",19,no
concept_05.jpg,Serene Mountain Lake Landscape,"mountain, lake, landscape, serene, peaceful, calming, nature, environment, trees, majestic, sky, clouds, rocks, path, walking, hiking, outdoors",11,no
concept_06.jpg,Diverse Group Of Friends Laughing,"diverse, group, friends, laughing, fun, park, rooftop, cityscape, landscape, bright, lighting, joyful, inclusive, camaraderie, balloons, cake, celebration, inclusion",17,no
concept_07.jpg,Woman Meditating In Nature,"woman, meditating, nature, peaceful, serene, calm, relaxing, yoga, mat, water, bottle, wellness, self-care, mindfulness, outdoors",6,no
concept_08.jpg,Man Working On Laptop At Home,"man, laptop, working, home, office, comfortable, organized, books, coffee, soft, lighting, focused, concentrated, productive, remote, work, technology",3,no
concept_09.jpg,Diverse Students In Classroom,"diverse, students, classroom, education, learning, teacher, instructor, bright, lighting, curious, motivated, engagement, whiteboards, projector, technology, school",13,no
concept_10.jpg,Diverse Team Celebrating Success,"diverse, team, celebrating, success, conference, room, office, balloons, cake, bright, lighting, joyful, inclusive, camaraderie, high-fives, hugs, celebration, inclusion",17,no
