Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Office,"diverse team, office meeting, collaboration, modern conference room, business professionals, laptops, notes, wooden table, natural light, warm atmosphere, mid-day, productivity, teamwork, communication, innovation, leadership, management",3,no
concept_02.jpg,Young Woman Meditating In Nature,"meditation, outdoor, nature, serenity, peacefulness, wellness, self-care, mindfulness, relaxation, calmness, yoga, woman, green park, lake, sunlight, gentle glow, soft focus, pastel colors",6,no
concept_03.jpg,Healthy Breakfast With Fresh Fruits,"healthy breakfast, fresh fruits, whole grain toast, yogurt, coffee, juice, nutritious, delicious, morning meal, breakfast plate, food, drink, wellness, nutrition, morning routine",7,no
concept_04.jpg,Young Professional Working Remotely From Coffee Shop,"remote work, coffee shop, young professional, laptop, smartphone, urban, bustling, modern, sleek, productivity, focus, technology, digital nomad, freelancer, entrepreneur",19,no
concept_05.jpg,Serene Mountain Landscape At Sunset With Lake,"mountain landscape, sunset, serene, peaceful, majestic, awe-inspiring, nature, environment, lake, mountains, warm light, golden hour, soft focus, vibrant colors",11,no
concept_06.jpg,Diverse Group Of Friends Socializing Together,"diverse group, friends, socializing, laughing, urban, trendy, vibrant, lively, cultural diversity, ethnic diversity, inclusion, friendship, community, togetherness",17,no
concept_07.jpg,Woman Practicing Yoga On Beach At Sunrise,"yoga, beach, sunrise, woman, serene, peaceful, calming, meditative, wellness, self-care, mindfulness, relaxation, nature, ocean",6,no
concept_08.jpg,Remote Worker In Cozy Home Office With Laptop,"remote work, home office, cozy, inviting, laptop, notebook, natural light, warm, comforting, focused, productivity, remote worker, digital nomad, freelancer",19,no
concept_09.jpg,Modern Office Space With Open Layout And Collaborative Areas,"modern office, open layout, collaborative areas, workstations, natural light, urban, bustling, productive, office space, business, corporate, commercial, modern, sleek",3,no
concept_10.jpg,Young Developer Coding On Laptop With Coding Tools,"young developer, coding, laptop, urban, trendy, modern, sleek, focused, productive, technology, software, coding tools, development, programming",19,no
