Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse professionals sitting around a table in a modern conference room, engaged in a meeting and collaborating on a project, with laptops and notes scattered across the table.","diverse team, office meeting, collaboration, modern conference room, business professionals, laptops, notes, wooden table, natural light, warm atmosphere, mid-day, productivity, teamwork, communication, innovation, leadership, management","Business, Office",no,no
concept_02.jpg,"A young woman sitting in a meditation pose in a serene outdoor setting, surrounded by lush green trees and a calm lake, with her eyes closed and a peaceful expression.","meditation, outdoor, nature, serenity, peacefulness, wellness, self-care, mindfulness, relaxation, calmness, yoga, woman, green park, lake, sunlight, gentle glow, soft focus, pastel colors","Lifestyle, Wellness",no,no
concept_03.jpg,"A nutritious and delicious breakfast plate filled with fresh fruits, whole grain toast, and a bowl of yogurt, accompanied by a cup of coffee and a glass of juice.","healthy breakfast, fresh fruits, whole grain toast, yogurt, coffee, juice, nutritious, delicious, morning meal, breakfast plate, food, drink, wellness, nutrition, morning routine","Food, Breakfast",no,no
concept_04.jpg,"A young professional sitting at a small table in a coffee shop, working on a laptop and smartphone, with a cup of coffee and a notebook nearby, surrounded by a bustling urban environment.","remote work, coffee shop, young professional, laptop, smartphone, urban, bustling, modern, sleek, productivity, focus, technology, digital nomad, freelancer, entrepreneur","Technology, Remote Work",no,no
concept_05.jpg,"A majestic and peaceful mountain landscape at sunset, with a lake in the foreground and a range of mountains in the background, surrounded by warm and golden light.","mountain landscape, sunset, serene, peaceful, majestic, awe-inspiring, nature, environment, lake, mountains, warm light, golden hour, soft focus, vibrant colors","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends from different cultural and ethnic backgrounds, socializing and laughing together in a vibrant and urban environment.","diverse group, friends, socializing, laughing, urban, trendy, vibrant, lively, cultural diversity, ethnic diversity, inclusion, friendship, community, togetherness","Diversity, Inclusion",no,no
concept_07.jpg,"A woman practicing yoga on a beach at sunrise, surrounded by warm and golden light, with a calm ocean in the background and a peaceful atmosphere.","yoga, beach, sunrise, woman, serene, peaceful, calming, meditative, wellness, self-care, mindfulness, relaxation, nature, ocean","Wellness, Self-care",no,no
concept_08.jpg,"A remote worker sitting in a cozy home office, working on a laptop and notebook, with a cup of coffee and a plant nearby, surrounded by a warm and comforting atmosphere.","remote work, home office, cozy, inviting, laptop, notebook, natural light, warm, comforting, focused, productivity, remote worker, digital nomad, freelancer","Remote Work, Home Office",no,no
concept_09.jpg,"A modern and sleek office space with an open layout, featuring a variety of workstations and collaborative areas, surrounded by natural light and an urban atmosphere.","modern office, open layout, collaborative areas, workstations, natural light, urban, bustling, productive, office space, business, corporate, commercial, modern, sleek","Business, Office",no,no
concept_10.jpg,"A young developer sitting in front of a laptop, coding and working on a project, surrounded by a urban and trendy atmosphere, with a variety of coding tools and software on the screen.","young developer, coding, laptop, urban, trendy, modern, sleek, focused, productive, technology, software, coding tools, development, programming","Technology, Coding",no,no
