Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaboration Meeting,"diverse team, meeting room, collaboration, office, professionals, business, teamwork, discussion, laptops, notebooks, modern office, workplace, corporate, diversity, inclusion, equality, meeting, conference, presentation",3,no
concept_02.jpg,Young Woman Outdoor Fitness Exercise,"young woman, outdoor exercise, fitness, jogging, running, park, trail, nature, greenery, athletic wear, sports, health, wellness, lifestyle, outdoor activity, fitness motivation, determination",9,no
concept_03.jpg,Healthy Breakfast Table Setting,"healthy breakfast, table setting, food, fruits, nuts, whole grain, cereals, nutrition, wellness, morning meal, breakfast ideas, healthy eating, food photography, still life, tabletop",7,no
concept_04.jpg,Person Using Virtual Reality Headset,"virtual reality, headset, person, technology, innovation, futuristic, modern, minimalist, gaming, simulation, immersive experience, vr, ar, mr, xr, tech, gadget",19,no
concept_05.jpg,Scenic Mountain Landscape Sunrise,"mountain landscape, sunrise, nature, wilderness, scenic, serene, peaceful, environment, outdoors, travel, adventure, hiking, mountains, sky, clouds, golden hour",11,no
concept_06.jpg,Diverse Friends Having Fun Together,"diverse friends, fun, laughter, outdoor, colorful, joyful, lively, diversity, inclusion, equality, friendship, community, cultural exchange, social, togetherness",17,no
concept_07.jpg,Woman Practicing Yoga at Home,"yoga, woman, home, practice, serene, minimalist, relaxing, calming, peaceful, wellness, self-care, fitness, health, mindfulness, meditation",6,no
concept_08.jpg,Person Working from Home Office,"remote work, home office, person, productivity, focus, concentration, mininalist, modern, technology, innovation, work from home, telecommuting, freelance, digital nomad",3,no
concept_09.jpg,Business Team Working on Project,"business team, project, collaboration, office, innovation, technology, creativity, brainstorming, discussion, ideas, solutions, problem-solving, teamwork, partnership",3,no
concept_10.jpg,Family Having Picnic Outdoors,"family, picnic, outdoors, nature, scenic, joyful, heartwarming, love, bonding, togetherness, lifestyle, leisure, recreation, outdoor activity, quality time",12,no
