Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating in Meeting Room,"diverse team, meeting room, collaboration, business, office, teamwork, communication, diversity, inclusion, corporate, professional, workplace, modern, natural light, wooden table, comfortable seating, laptops, notebooks, water bottles",3,no
concept_02.jpg,Woman Practicing Yoga Outdoors at Sunrise,"yoga, outdoors, nature, wellness, health, fitness, serene, peaceful, calming, sunrise, lake, mountain, trees, rocky cliff, woman, young, alone, meditation, relaxation",6,no
concept_03.jpg,Fresh Fruit Salad with Variety of Fruits,"fruit salad, fresh fruits, healthy eating, nutrition, colorful, appetizing, delicious, variety, strawberries, blueberries, grapes, pineapple, bowl, food, drink, salad, dessert",7,no
concept_04.jpg,Modern Home Office with Minimalist Desk and Chair,"home office, modern, minimalist, desk, chair, monitor, comfortable, ergonomic, clutter-free, organized, productivity, comfort, plants, bookshelf, background, workspace, remote work",19,no
concept_05.jpg,Serene Mountain Landscape with Lake at Sunrise,"mountain landscape, serene, lake, sunrise, nature, environment, peaceful, calming, majestic, grandeur, trees, rocky shoreline, foreground, background, breathtaking, scenic",11,no
concept_06.jpg,Diverse Group of Friends Enjoying Picnic Together,"diverse group, friends, picnic, park, vibrant, lively, playful, community, friendship, diversity, inclusion, ethnicity, culture, backgrounds, together, enjoying, laughing, interacting",13,no
concept_07.jpg,Person Practicing Mindful Meditation Outdoors,"mindful meditation, outdoors, nature, greenery, peaceful, calming, mindfulness, self-care, relaxation, candles, meditation cushion, foreground, background, serene, connection, calm",6,no
concept_08.jpg,Cozy Home Office Nook with Comfortable Desk and Chair,"home office, cozy, nook, comfortable, desk, monitor, armchair, plush, calming, beige, gray, plants, bookshelf, background, remote work, productivity, flexibility",3,no
concept_09.jpg,Modern Conference Room with Wooden Table and Chairs,"conference room, modern, sleek, wooden table, chairs, audiovisual system, bright, professional, neutral, gray, white, collaboration, productivity, business, meetings, presentations, laptops, notebooks",3,no
concept_10.jpg,Person Hiking in Rugged Outdoor Terrain,"hiking, outdoor adventure, rugged terrain, mountains, forests, thrilling, action-packed, adventure, exploration, nature, connection, rocks, trees, foreground, background, dramatic, dynamic",9,no
