Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse business professionals seated around a table in a modern meeting room, engaged in discussion and collaboration. The room is filled with natural light and features a wooden table and","diverse team, meeting room, collaboration, business, office, teamwork, communication, diversity, inclusion, corporate, professional, workplace, modern, natural light, wooden table, comfortable seating, laptops, notebooks, water bottles","Business, Office",no,no
concept_02.jpg,"A young woman practicing yoga on a rocky cliff overlooking a serene lake at sunrise, surrounded by trees and a distant mountain range. The scene is peaceful and calming, with a focus on wellness and c","yoga, outdoors, nature, wellness, health, fitness, serene, peaceful, calming, sunrise, lake, mountain, trees, rocky cliff, woman, young, alone, meditation, relaxation","Lifestyle, Health and Wellness",no,no
concept_03.jpg,"A large bowl of fresh fruit salad, featuring a variety of colorful fruits such as strawberries, blueberries, grapes, and pineapple, arranged in a decorative pattern. The fruits are fresh and appetizin","fruit salad, fresh fruits, healthy eating, nutrition, colorful, appetizing, delicious, variety, strawberries, blueberries, grapes, pineapple, bowl, food, drink, salad, dessert","Food, Fruit",no,no
concept_04.jpg,"A modern home office setup with a sleek and minimalist desk, a large monitor, and a comfortable ergonomic chair. The workspace is clutter-free and organized, with a focus on productivity and comfort. ","home office, modern, minimalist, desk, chair, monitor, comfortable, ergonomic, clutter-free, organized, productivity, comfort, plants, bookshelf, background, workspace, remote work","Technology, Office",no,no
concept_05.jpg,"A breathtaking mountain landscape at sunrise, with a serene lake in the foreground and a majestic mountain range in the background. The scene is peaceful and calming, with a focus on the beauty of nat","mountain landscape, serene, lake, sunrise, nature, environment, peaceful, calming, majestic, grandeur, trees, rocky shoreline, foreground, background, breathtaking, scenic","Nature, Landscape",no,no
concept_06.jpg,"A diverse group of friends from different ethnic and cultural backgrounds, enjoying a picnic in a park and interacting with each other in a lively and playful manner. The scene is vibrant and celebrat","diverse group, friends, picnic, park, vibrant, lively, playful, community, friendship, diversity, inclusion, ethnicity, culture, backgrounds, together, enjoying, laughing, interacting","People, Diversity",no,no
concept_07.jpg,"A person practicing mindful meditation in a serene outdoor setting, surrounded by nature and greenery. The scene is peaceful and calming, with a focus on mindfulness, self-care, and relaxation.","mindful meditation, outdoors, nature, greenery, peaceful, calming, mindfulness, self-care, relaxation, candles, meditation cushion, foreground, background, serene, connection, calm","Health and Wellness, Meditation",no,no
concept_08.jpg,"A cozy and inviting home office nook with a comfortable desk, a large monitor, and a plush armchair. The space is designed for productivity and comfort, with a focus on remote work and flexibility. A ","home office, cozy, nook, comfortable, desk, monitor, armchair, plush, calming, beige, gray, plants, bookshelf, background, remote work, productivity, flexibility","Office, Home Office",no,no
concept_09.jpg,"A modern and sleek conference room with a large wooden table, a dozen comfortable chairs, and a state-of-the-art audiovisual system. The room is designed for collaboration and productivity, with a foc","conference room, modern, sleek, wooden table, chairs, audiovisual system, bright, professional, neutral, gray, white, collaboration, productivity, business, meetings, presentations, laptops, notebooks","Business, Office",no,no
concept_10.jpg,"A person hiking in a rugged outdoor terrain, surrounded by mountains and forests. The scene is thrilling and action-packed, with a focus on adventure, exploration, and a connection with nature. A few ","hiking, outdoor adventure, rugged terrain, mountains, forests, thrilling, action-packed, adventure, exploration, nature, connection, rocks, trees, foreground, background, dramatic, dynamic","Lifestyle, Adventure",no,no
