Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Office Team Meeting Discussion,"office, team, meeting, diverse, collaboration, discussion, business, corporate, workplace, inclusion, diversity, equality, career, professionals, communication, conference, table, room, natural light",3,no
concept_02.jpg,Senior Woman Hiking Outdoors Alone,"senior, woman, hiking, outdoors, nature, active, alone, freedom, adventure, trail, walking, stick, backpack, scenery, landscape, sunny, sky, greenery, trees, healthy, fit",12,no
concept_03.jpg,Fresh Fruit Salad Bowl With Exotic Fruits,"fruit, salad, bowl, fresh, exotic, common, colorful, natural, light, appetizing, healthy, food, nutrition, wellness, breakfast, snack, lunch, dinner, coconut, flakes, wooden, spoon",7,no
concept_04.jpg,Young Programmer Working At Desk,"programmer, young, working, desk, laptop, coding, books, snacks, intense, focused, concentrated, technology, software, development,  career, job, office, home, remote, work",19,no
concept_05.jpg,Serene Mountain Lake Landscape At Sunrise,"mountain, lake, landscape, serene, peaceful, calm, tranquil, natural, light, sunrise, trees, rocky, shoreline, misty, mountain, range, birds, flying, distance, environment, conservation, nature",11,no
concept_06.jpg,Diverse Friends Having Fun Together Outdoors,"diverse, friends, fun, together, outdoors, laughing, playing, balloons, cake, banner, celebratory, message, inclusion, diversity, equality, joy, happy, smiling, group, people, community",13,no
concept_07.jpg,Person Practicing Mindful Meditation Outdoors,"mindful, meditation, practice, peaceful, calm, serene, natural, light, outdoors, yoga, mat, candles, flowers, water, feature, wellness, self-care, relaxation, stress, relief, health",6,no
concept_08.jpg,Remote Worker Sitting At Coffee Shop,"remote, worker, coffee, shop, laptop, papers, coffee, cup, busy, productive, focus, natural, light, people, background, plants, table, work, job, career, flexible, freelance",19,no
concept_09.jpg,Diverse Family Celebrating Christmas Together,"diverse, family, celebrating, Christmas, together, warm, joyful, love, natural, light, tree, gifts, festive, table, setting, holiday, celebration, inclusion, diversity, equality, happy, smiling, group, people",15,no
concept_10.jpg,Loving Mother And Child Moment At Home,"loving, mother, child, moment, warm, intimate, connection, natural, light, toys, books, peaceful, indoor, setting, home, family, relationship, love, tender, hugs, kisses, parenting",13,no
