Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse office workers sitting around a conference table, engaged in a discussion. The room is filled with natural light and the atmosphere is collaborative.","office, team, meeting, diverse, collaboration, discussion, business, corporate, workplace, inclusion, diversity, equality, career, professionals, communication, conference, table, room, natural light","Business & Finance, People",no,no
concept_02.jpg,"An active senior woman hiking alone on a trail, surrounded by nature and enjoying the scenery. She is walking with a stick and has a backpack on.","senior, woman, hiking, outdoors, nature, active, alone, freedom, adventure, trail, walking, stick, backpack, scenery, landscape, sunny, sky, greenery, trees, healthy, fit","People, Nature",no,no
concept_03.jpg,"A colorful bowl of fresh fruit salad, containing a variety of exotic and common fruits, garnished with coconut flakes and served with a wooden spoon.","fruit, salad, bowl, fresh, exotic, common, colorful, natural, light, appetizing, healthy, food, nutrition, wellness, breakfast, snack, lunch, dinner, coconut, flakes, wooden, spoon","Food, Still Life",no,no
concept_04.jpg,"A young programmer sitting at a desk, focused on their laptop screen, surrounded by coding books and snacks. The atmosphere is intense and concentrated.","programmer, young, working, desk, laptop, coding, books, snacks, intense, focused, concentrated, technology, software, development,  career, job, office, home, remote, work","Business & Finance, Technology",no,no
concept_05.jpg,"A peaceful mountain lake at sunrise, surrounded by trees and a rocky shoreline, with a misty mountain range in the background. The atmosphere is calm and serene.","mountain, lake, landscape, serene, peaceful, calm, tranquil, natural, light, sunrise, trees, rocky, shoreline, misty, mountain, range, birds, flying, distance, environment, conservation, nature","Nature, Landscapes",no,no
concept_06.jpg,"A diverse group of friends having fun together outdoors, laughing and playing, with a few balloons, a cake, and a banner with a celebratory message. The atmosphere is joyful and inclusive.","diverse, friends, fun, together, outdoors, laughing, playing, balloons, cake, banner, celebratory, message, inclusion, diversity, equality, joy, happy, smiling, group, people, community","People, Lifestyles",no,no
concept_07.jpg,"A person sitting on a yoga mat, practicing mindful meditation in a peaceful outdoor setting, surrounded by candles, flowers, and a water feature. The atmosphere is calm and serene.","mindful, meditation, practice, peaceful, calm, serene, natural, light, outdoors, yoga, mat, candles, flowers, water, feature, wellness, self-care, relaxation, stress, relief, health","Health & Wellness, People",no,no
concept_08.jpg,"A remote worker sitting at a coffee shop, focused on their laptop, surrounded by papers and a cup of coffee. The atmosphere is busy and productive, with a few people in the background.","remote, worker, coffee, shop, laptop, papers, coffee, cup, busy, productive, focus, natural, light, people, background, plants, table, work, job, career, flexible, freelance","Business & Finance, Technology",no,no
concept_09.jpg,"A diverse family celebrating Christmas together, gathered around a festive table, surrounded by a Christmas tree, gifts, and a warm atmosphere. The mood is joyful and loving.","diverse, family, celebrating, Christmas, together, warm, joyful, love, natural, light, tree, gifts, festive, table, setting, holiday, celebration, inclusion, diversity, equality, happy, smiling, group, people","People, Lifestyles",no,no
concept_10.jpg,"A loving mother and child sharing a tender moment at home, surrounded by toys, books, and a peaceful atmosphere. The mood is warm and intimate, with a few hugs and kisses.","loving, mother, child, moment, warm, intimate, connection, natural, light, toys, books, peaceful, indoor, setting, home, family, relationship, love, tender, hugs, kisses, parenting","People, Family",no,no
