Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Meeting In Office,"diverse team, meeting room, office, business, professionals, conference, modern, inclusive, wooden table, comfortable seating, well-lit, dynamic, professional, corporate, teamwork, collaboration, communication, leadership",3,no
concept_02.jpg,Happy Family Playing In Park,"happy family, outdoors, park, playing, laughing, children, parents, sunny, vibrant, soft lighting, pastel colors, joyful, lively, fun, together, love, family time, quality time, nature",12,no
concept_03.jpg,Healthy Breakfast With Fresh Fruits,"healthy breakfast, fresh fruits, whole grain cereals, yogurt, nutritious, appetizing, beautifully styled, soft lighting, warm colors, inviting, clean, minimalist, food, morning meal, nutrition, wellness",7,no
concept_04.jpg,Young Programmer Coding On Computer,"young programmer, coding, computer, modern, well-lit, intensely focused, cool colors, professional, atmosphere, programming, development, software, technology, innovation, coding books, papers, desk",19,no
concept_05.jpg,Beautiful Mountain Landscape With Lake,"mountain landscape, snow-capped peaks, lush green forests, calm lake, serene, peaceful, soft lighting, muted colors, wide-angle, breathtaking, nature, environment, outdoors, scenic, beautiful, landscape",11,no
concept_06.jpg,Diverse Group Of Friends Together,"diverse group, friends, different ethnic backgrounds, cultural backgrounds, vibrant, lively, warm colors, joyful, atmosphere, urban, buildings, diversity, inclusion, together, unity, community, culture",17,no
concept_07.jpg,Woman Meditating Outdoors In Nature,"woman meditating, outdoors, nature, peaceful, serene, soft lighting, calming colors, relaxing, atmosphere, wellness, self-care, mindfulness, meditation, outdoor activities, calm, tranquility",6,no
concept_08.jpg,Person Working Remotely From Coffee Shop,"remote work, coffee shop, laptop, papers, modern, well-lit, cool colors, professional, atmosphere, work from home, freelance, flexible work, coffee, cafe, remote office, digital nomad",3,no
concept_09.jpg,Businessman Holding Stack Of Money,"businessman, holding money, stack of money, serious expression, professional, well-lit, neutral colors, confident, atmosphere, finance, money, business, financial, success, wealth, prosperity",3,no
concept_10.jpg,Renewable Energy Landscape With Wind Turbines,"renewable energy, wind turbines, solar panels, sunny, vibrant colors, wide-angle, optimistic, atmosphere, nature, environment, outdoors, scenic, beautiful, landscape, sustainable, green energy",5,no
