Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of diverse business professionals are seated around a conference table, engaged in a meeting. The room is modern and well-lit, with a wooden table and comfortable seating. The atmosphere is in","diverse team, meeting room, office, business, professionals, conference, modern, inclusive, wooden table, comfortable seating, well-lit, dynamic, professional, corporate, teamwork, collaboration, communication, leadership","Business, Office",no,no
concept_02.jpg,"A happy family of four is playing and laughing together in a park. The family consists of two children and two parents, and they are all smiling and having fun. The scene is set in a beautiful park wi","happy family, outdoors, park, playing, laughing, children, parents, sunny, vibrant, soft lighting, pastel colors, joyful, lively, fun, together, love, family time, quality time, nature","Lifestyle, Family",no,no
concept_03.jpg,"A healthy breakfast scene featuring a variety of fresh fruits, whole grain cereals, and nutritious yogurts. The scene is set on a clean, minimalist table and is beautifully styled to be appetizing.","healthy breakfast, fresh fruits, whole grain cereals, yogurt, nutritious, appetizing, beautifully styled, soft lighting, warm colors, inviting, clean, minimalist, food, morning meal, nutrition, wellness","Food, Breakfast",no,no
concept_04.jpg,"A young programmer is sitting in front of a computer, intensely focused on coding. The scene is set in a modern, well-lit room and the programmer is surrounded by a few coding books and papers.","young programmer, coding, computer, modern, well-lit, intensely focused, cool colors, professional, atmosphere, programming, development, software, technology, innovation, coding books, papers, desk","Technology, Programming",no,no
concept_05.jpg,"A breathtaking mountain landscape scene featuring snow-capped peaks, lush green forests, and a calm lake in the distance. The scene is set in a serene and peaceful environment with a few trees in the ","mountain landscape, snow-capped peaks, lush green forests, calm lake, serene, peaceful, soft lighting, muted colors, wide-angle, breathtaking, nature, environment, outdoors, scenic, beautiful, landscape","Nature, Landscapes",no,no
concept_06.jpg,A diverse group of friends from different ethnic and cultural backgrounds are standing together and smiling. The scene is set in an urban environment with a few buildings in the background.,"diverse group, friends, different ethnic backgrounds, cultural backgrounds, vibrant, lively, warm colors, joyful, atmosphere, urban, buildings, diversity, inclusion, together, unity, community, culture","Lifestyle, Diversity",no,no
concept_07.jpg,"A woman is meditating outdoors in a beautiful natural setting. The scene is peaceful and serene, with soft natural lighting and a calming atmosphere. There are a few trees and flowers in the backgroun","woman meditating, outdoors, nature, peaceful, serene, soft lighting, calming colors, relaxing, atmosphere, wellness, self-care, mindfulness, meditation, outdoor activities, calm, tranquility","Wellness, Meditation",no,no
concept_08.jpg,"A person is working remotely from a coffee shop, with a laptop and papers on a small table. The scene is modern and well-lit, with a professional atmosphere and a few people in the background.","remote work, coffee shop, laptop, papers, modern, well-lit, cool colors, professional, atmosphere, work from home, freelance, flexible work, coffee, cafe, remote office, digital nomad","Business, Remote Work",no,no
concept_09.jpg,"A businessman is holding a stack of money, with a serious expression. The scene is professional and well-lit, with a confident atmosphere and a few financial papers in the background.","businessman, holding money, stack of money, serious expression, professional, well-lit, neutral colors, confident, atmosphere, finance, money, business, financial, success, wealth, prosperity","Business, Finance",no,no
concept_10.jpg,A renewable energy landscape featuring wind turbines and solar panels. The scene is set in a sunny environment with soft natural lighting and a vibrant color palette. There are a few trees and hills i,"renewable energy, wind turbines, solar panels, sunny, vibrant colors, wide-angle, optimistic, atmosphere, nature, environment, outdoors, scenic, beautiful, landscape, sustainable, green energy","Nature, Landscapes",no,no
