Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Business Team Meeting,"business, team, meeting, diverse, office, conference, room, professionals, discussion, city, view, natural, light, modern, architecture, coworkers, colleagues, communication, leadership, management",3,no
concept_02.jpg,Person Meditating in Nature,"meditation, nature, relaxation, wellness, outdoors, forest, peaceful, serene, calm, mindfulness, yoga, spirituality, health, self-care, solitude, greenery, environment",6,no
concept_03.jpg,Fresh Fruit Salad Bowl,"fruit, salad, healthy, food, fresh, exotic, colorful, delicious, appetizing, breakfast, snack, brunch, lunch, dinner, nutrition, wellness, health, cuisine",7,no
concept_04.jpg,Remote Work at Coffee Shop,"remote, work, coffee, shop, laptop, modern, sleek, cozy, focused, productive, freelance, digital, nomad, flexible, worklife, balance, technology, innovation",19,no
concept_05.jpg,Sunset Landscape with Hills,"sunset, landscape, nature, environment, hills, mountains, dramatic, stunning, warm, golden, vast, expansive, scenic, view, outdoors, wilderness, conservation",11,no
concept_06.jpg,Diverse Group of Friends,"diverse, group, friends, inclusion, equality, multicultural, ethnicity, ability, disability, smiling, laughing, fun, playful, energetic, lively, vibrant, colorful, community",13,no
concept_07.jpg,Person Practicing Yoga Outdoors,"yoga, wellness, self-care, relaxation, calm, peaceful, natural, outdoors, serene, focused, mindfulness, health, fitness, flexibility, balance, harmony",6,no
concept_08.jpg,Person Working from Home Office,"remote, work, home, office, laptop, coffee, modern, cozy, inviting, comfortable, productive, relaxed, flexible, worklife, balance, technology, innovation",19,no
concept_09.jpg,Family Having Picnic in Park,"family, picnic, park, outdoors, happy, lively, joyful, playful, affectionate, love, relationship, together, fun, games, food, nature, environment",13,no
concept_10.jpg,Person Hiking in Mountain Landscape,"travel, adventure, hiking, mountains, outdoors, nature, landscape, stunning, dramatic, breathtaking, view, energetic, determined, exploration, discovery, expedition",21,no
