Filename,Title,Keywords,Category,Releases
concept_01.jpg,Diverse Team Collaborating In Meeting,"diverse team, meeting room, collaboration, inclusion, business, office, cityscape, professionals, discussion, laptops, notepads, wooden table, bright, airy, warm, natural, lighting, pastel, friendly, collaborative, city, window, ethics, abilities",3,no
concept_02.jpg,Person Enjoying Coffee On Couch,"morning routine, coffee, relaxation, lifestyle, cozy, couch, books, laptop, window, cityscape, calming, serene, warm, lighting, minimalist, composition, person, enjoying, coffee",12,no
concept_03.jpg,Fresh Fruit Salad Preparation Process,"fruit salad, preparation, kitchen, cooking, food, healthy, vibrant, colorful, bright, natural, lighting, dynamic, composition, lively, energetic, mood, person, cutting, arranging, fruits",7,no
concept_04.jpg,Remote Workstation With Laptop And Coffee,"remote work, workstation, laptop, office, supplies, coffee, cityscape, modern, sleek, clean, minimal, lighting, simple, composition, monochromatic, focused, mood, desk, window",19,no
concept_05.jpg,Mountain Landscape During Sunrise,"mountain landscape, sunrise, nature, environment, serene, peaceful, breathtaking, warm, golden, lighting, panoramic, composition, earthy, color palette, trees, lake, mountain range",11,no
concept_06.jpg,Diverse Group Of Friends Having Fun,"diverse group, friends, socializing, inclusion, diversity, vibrant, lively, bright, natural, lighting, dynamic, composition, colorful, joyful, mood, park, outdoor, ethnicities, abilities",13,no
concept_07.jpg,Person Meditating In Peaceful Landscape,"meditation, nature, wellness, self-care, peaceful, serene, soft, warm, lighting, simple, composition, earthy, color palette, calm, mood, person, rock, mat, trees, landscape",6,no
concept_08.jpg,Home Office Workspace With Laptop And Supplies,"home office, workspace, laptop, remote work, modern, organized, clean, minimal, lighting, simple, composition, monochromatic, focused, mood, desk, chair, supplies, window, cityscape",19,no
concept_09.jpg,Person Exercising Outdoors During Sunrise,"exercise, outdoors, sunrise, health, fitness, vibrant, energetic, warm, golden, lighting, dynamic, composition, colorful, motivated, mood, park, running, jogging, trees, sunrise",18,no
concept_10.jpg,Diverse Team Collaborating On Project,"diverse team, collaboration, business, office, project, laptops, supplies, table, bright, natural, lighting, dynamic, composition, colorful, energetic, mood, people, ethnicities, abilities",3,no
