Filename,Description,Keywords,Categories,Editorial,Mature content
concept_01.jpg,"A group of 10 professionals from different ethnicities and abilities are seated around a wooden table in a meeting room, engaged in a discussion, with a cityscape visible through the window, various l","diverse team, meeting room, collaboration, inclusion, business, office, cityscape, professionals, discussion, laptops, notepads, wooden table, bright, airy, warm, natural, lighting, pastel, friendly, collaborative, city, window, ethics, abilities","Business & Finance, People",no,no
concept_02.jpg,"A person is sitting on a couch, holding a cup of coffee and looking relaxed, with a few books and a laptop on a side table, a large window behind them with a blurred cityscape, the atmosphere is calm ","morning routine, coffee, relaxation, lifestyle, cozy, couch, books, laptop, window, cityscape, calming, serene, warm, lighting, minimalist, composition, person, enjoying, coffee","Lifestyle, Food and Drink",no,no
concept_03.jpg,"A person is preparing a fresh fruit salad, cutting and arranging various fruits on a cutting board, with a knife and other kitchen utensils nearby, the atmosphere is lively and inviting, with a few re","fruit salad, preparation, kitchen, cooking, food, healthy, vibrant, colorful, bright, natural, lighting, dynamic, composition, lively, energetic, mood, person, cutting, arranging, fruits","Food and Drink, Lifestyle",no,no
concept_04.jpg,"A remote workstation with a laptop, a few office supplies, and a cup of coffee on a desk, with a blurred cityscape outside the window, the atmosphere is modern and focused.","remote work, workstation, laptop, office, supplies, coffee, cityscape, modern, sleek, clean, minimal, lighting, simple, composition, monochromatic, focused, mood, desk, window","Business & Finance, Technology",no,no
concept_05.jpg,"A serene mountain landscape during sunrise, with a few trees and a lake in the foreground, a majestic mountain range in the background, the atmosphere is peaceful and breathtaking.","mountain landscape, sunrise, nature, environment, serene, peaceful, breathtaking, warm, golden, lighting, panoramic, composition, earthy, color palette, trees, lake, mountain range","Nature & Environment, Landscapes",no,no
concept_06.jpg,"A diverse group of 5 friends from different ethnicities and abilities are socializing, laughing and chatting in a park or outdoor setting, the atmosphere is vibrant and joyful.","diverse group, friends, socializing, inclusion, diversity, vibrant, lively, bright, natural, lighting, dynamic, composition, colorful, joyful, mood, park, outdoor, ethnicities, abilities","People, Lifestyle",no,no
concept_07.jpg,"A person is meditating in nature, sitting cross-legged on a rock or mat, surrounded by trees and a peaceful landscape, the atmosphere is peaceful and calm.","meditation, nature, wellness, self-care, peaceful, serene, soft, warm, lighting, simple, composition, earthy, color palette, calm, mood, person, rock, mat, trees, landscape","Wellness & Self-Care, Nature & Environment",no,no
concept_08.jpg,"A home office workspace with a laptop, a desk, a chair, and a few office supplies, with a blurred window and a cityscape in the background, the atmosphere is modern and focused.","home office, workspace, laptop, remote work, modern, organized, clean, minimal, lighting, simple, composition, monochromatic, focused, mood, desk, chair, supplies, window, cityscape","Business & Finance, Technology",no,no
concept_09.jpg,"A person is exercising outdoors at sunrise, running or jogging in a park or outdoor setting, with a few trees and a sunrise in the background, the atmosphere is vibrant and energetic.","exercise, outdoors, sunrise, health, fitness, vibrant, energetic, warm, golden, lighting, dynamic, composition, colorful, motivated, mood, park, running, jogging, trees, sunrise","Health & Fitness, Lifestyle",no,no
concept_10.jpg,"A diverse team of 5 people from different ethnicities and abilities are working together on a project, with a few laptops and office supplies on a table, the atmosphere is collaborative and dynamic.","diverse team, collaboration, business, office, project, laptops, supplies, table, bright, natural, lighting, dynamic, composition, colorful, energetic, mood, people, ethnicities, abilities","Business & Finance, People",no,no
